issue_id,label,label_short,system_component,issue_type,severity,confidence,affected_engines,affected_years,onset_km_range,symptom,cause,fix,warning_signs,inspection_advice,mention_count,distinct_channel_count,source_videos,source,data_quality,notes,corroboration_count,merged_from_issue_ids,model_scope,affected_engines_original,_scope_notes,trim_evidence,distinct_trim_count,dominant_trim,cross_trim_corroboration_count,trim_scope_warning,affected_years_evidence,affected_years_triangulated
engine_cover_breather_pipe_breakage,Engine cover breather pipe breakage,Breather pipe,engine,wear_item,low,medium,"[""1.6_FSI""]",2005,,"One of the pipes on the engine cover is already broken, making removal difficult.",Age and heat degradation,Replace broken breather pipe,[],Inspect plastic engine cover pipes for brittleness.,1,1,"[{""video_id"": ""Ka4-WywWG9U"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""..."", ""trim"": ""base""}]",youtube,medium,,1,"[""engine_cover_breather_pipe_breakage"", ""engine_cover_pipe_breakage""]","[""all_vw_golf_mk5""]",,,"{""base"": 1}",1,base,0,False,"{""from_llm_year_phrase"": ""2005"", ""from_llm_year_parsed"": [""2005""], ""from_transcript_context"": [], ""from_source_video_titles"": [], ""from_engine_production_windows"": [""2003-2008""], ""from_model_scope_window"": [""2003-2008""], ""window_source"": ""engine"", ""content_combine_rule"": ""llm_phrase_only"", ""confidence"": ""medium"", ""triangulated"": ""2005""}",2005
engine_management_system_faults,Engine management system faults,ECU faults,electrical,intermittent_fault,medium,medium,[],,,The engine management system may develop faults.,,,[],,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""..."", ""trim"": ""base""}]",youtube,medium,,1,,"[""all_vw_golf_mk5""]",,,"{""base"": 1}",1,base,0,False,"{""from_llm_year_phrase"": null, ""from_llm_year_parsed"": [], ""from_transcript_context"": [], ""from_source_video_titles"": [""2003-2008""], ""from_engine_production_windows"": [], ""from_model_scope_window"": [""2003-2009""], ""window_source"": ""model_window"", ""content_combine_rule"": ""title_only"", ""confidence"": ""medium"", ""triangulated"": ""2003-2008""}",2003-2008
exhaust_back_box_failure,Exhaust back box breakage,Exhaust breakage,exhaust,structural,medium,high,"[""2.0_TFSI""]",,,The exhaust back box broke off.,,,[],,1,1,"[{""video_id"": ""AbWMQSN1bVA"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""..."", ""trim"": ""base""}]",youtube,medium,,1,,"[""all_vw_golf_mk5""]",,,"{""base"": 1}",1,base,0,False,"{""from_llm_year_phrase"": null, ""from_llm_year_parsed"": [], ""from_transcript_context"": [], ""from_source_video_titles"": [], ""from_engine_production_windows"": [""2004-2009""], ""from_model_scope_window"": [""2004-2009""], ""window_source"": ""engine"", ""content_combine_rule"": ""no_content"", ""confidence"": ""low"", ""fallback_window"": ""2004-2009"", ""fallback_window_source"": ""engine""}",
fsi_injector_carbon_buildup_timing_chain,"FSI injector problems, carbon buildup, and timing chain wear",FSI engine issues,engine,chronic_failure,high,high,"[""1.4_FSI"", ""1.6_FSI""]",,,"FSI direct injection engines often have injector problems, carbon buildup, and timing chain wear indicated by whining noise after cold start.",,,"[""whining noise after cold start""]",,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""..."", ""trim"": ""base""}]",youtube,medium,Merged from 'fsi_injector_problems_carbon_buildup' and 'timing_chain_wear_fsi_engines'.,1,,"[""all_vw_golf_mk5""]",,,"{""base"": 1}",1,base,0,False,"{""from_llm_year_phrase"": null, ""from_llm_year_parsed"": [], ""from_transcript_context"": [], ""from_source_video_titles"": [""2003-2008""], ""from_engine_production_windows"": [""2003-2008""], ""from_model_scope_window"": [""2003-2008""], ""window_source"": ""engine"", ""content_combine_rule"": ""title_only"", ""confidence"": ""medium"", ""triangulated"": ""2003-2008""}",2003-2008
fsi_injector_problems_carbon_buildup,FSI injector problems and carbon buildup,FSI injector/carbon,fuel,chronic_failure,high,high,"[""1.4_FSI"", ""1.6_FSI"", ""2.0_FSI""]",,,FSI direct injection engines often have injector problems and carbon buildup.,,,[],,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""..."", ""trim"": ""base""}]",youtube,medium,,1,,"[""all_vw_golf_mk5""]",,,"{""base"": 1}",1,base,0,False,"{""from_llm_year_phrase"": null, ""from_llm_year_parsed"": [], ""from_transcript_context"": [], ""from_source_video_titles"": [""2003-2008""], ""from_engine_production_windows"": [""2003-2008""], ""from_model_scope_window"": [""2003-2008""], ""window_source"": ""engine"", ""content_combine_rule"": ""title_only"", ""confidence"": ""medium"", ""triangulated"": ""2003-2008""}",2003-2008
fsi_tfsi_fuel_system_issues,FSI/TFSI high-pressure fuel pump and sensor faults,Fuel System,fuel,intermittent_fault,high,medium,"[""2.0_FSI"", ""2.0_TFSI""]",,,Check engine light is on and the car is down on power. May be due to fuel pump failure or sensor connector issues.,High-pressure fuel pump (HPFP) failure or fuel sensor pin pulling from connector.,Replace faulty fuel pump or repair/replace sensor connector.,"[""Check engine light"", ""Loss of power"", ""Hard starting""]",Scan for fuel pressure related fault codes. Inspect fuel sensor connector for loose pins.,1,1,"[{""video_id"": ""DsTJ1tT2OH0"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""..."", ""trim"": ""base""}]",youtube,medium,Merged HPFP failure and fuel sensor connector issues as related fuel system faults.,1,,"[""all_vw_golf_mk5""]",,,"{""base"": 1}",1,base,0,False,"{""from_llm_year_phrase"": null, ""from_llm_year_parsed"": [], ""from_transcript_context"": [], ""from_source_video_titles"": [], ""from_engine_production_windows"": [""2004-2009""], ""from_model_scope_window"": [""2004-2009""], ""window_source"": ""engine"", ""content_combine_rule"": ""no_content"", ""confidence"": ""low"", ""fallback_window"": ""2004-2009"", ""fallback_window_source"": ""engine""}",
fsi_tfsi_intake_manifold_failure,FSI/TFSI intake manifold failure,Intake Manifold,engine,chronic_failure,medium,high,"[""2.0_FSI"", ""2.0_TFSI""]",,,Intake manifold has a wiggle waggle and is known to fail.,Manifold runner control mechanism failure.,Replace intake manifold.,"[""Check engine light"", ""Rough idle"", ""Loss of power""]",Check for fault codes related to intake manifold runner control.,1,1,"[{""video_id"": ""DsTJ1tT2OH0"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""..."", ""trim"": ""base""}]",youtube,medium,,1,,"[""all_vw_golf_mk5""]",,,"{""base"": 1}",1,base,0,False,"{""from_llm_year_phrase"": null, ""from_llm_year_parsed"": [], ""from_transcript_context"": [], ""from_source_video_titles"": [], ""from_engine_production_windows"": [""2004-2009""], ""from_model_scope_window"": [""2004-2009""], ""window_source"": ""engine"", ""content_combine_rule"": ""no_content"", ""confidence"": ""low"", ""fallback_window"": ""2004-2009"", ""fallback_window_source"": ""engine""}",
fuel_quality_sensitivity,Sensitivity to low-quality fuel,Fuel sensitivity,fuel,other,low,medium,"[""1.4_TSI""]",,,Engine performance and economy suffer if lower octane or supermarket fuel is used.,Engine tuning and fuel system sensitivity.,"Use higher octane, quality fuel.","[""Reduced performance"", ""Poor fuel economy""]",Ask about fuel used by previous owner.,1,1,"[{""video_id"": ""V3O6BHi2-pg"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""..."", ""trim"": ""base""}]",youtube,medium,,1,,"[""all_vw_golf_mk5""]",,,"{""base"": 1}",1,base,0,False,"{""from_llm_year_phrase"": null, ""from_llm_year_parsed"": [], ""from_transcript_context"": [], ""from_source_video_titles"": [], ""from_engine_production_windows"": [""2005-2009""], ""from_model_scope_window"": [""2005-2009""], ""window_source"": ""engine"", ""content_combine_rule"": ""no_content"", ""confidence"": ""low"", ""fallback_window"": ""2005-2009"", ""fallback_window_source"": ""engine""}",
headliner_sagging,Headliner completely falling down,Headliner sagging,body,wear_item,low,medium,[],,150k+ km,The fabric headliner detaches and sags from the roof.,"Adhesive failure due to age, heat, or humidity",Re-glue or replace headliner fabric,"[""Sagging fabric at edges"", ""Bubbles in headliner""]","Check roof lining for any sagging, especially near sunroof and edges.",1,1,"[{""video_id"": ""DsTJ1tT2OH0"", ""title"": ""How NOT To Buy a MK5 VW GTI"", ""channel"": ""HumbleMechanic"", ""video_type_category"": ""organic"", ""trim"": ""GTI""}]",youtube,medium,Common in many older vehicles.,1,,"[""all_vw_golf_mk5""]","[""all""]","[""system_component=body is not engine-scoped; cleared affected_engines (original preserved in affected_engines_original).""]","{""GTI"": 1}",1,GTI,0,False,"{""from_llm_year_phrase"": null, ""from_llm_year_parsed"": [], ""from_transcript_context"": [], ""from_source_video_titles"": [], ""from_engine_production_windows"": [], ""from_model_scope_window"": [""2003-2009""], ""window_source"": ""model_window"", ""content_combine_rule"": ""no_content"", ""confidence"": ""low"", ""fallback_window"": ""2003-2009"", ""fallback_window_source"": ""model_window""}",
ignition_switch_wear,Key rotates freely in door lock cylinder,Door lock wear,electrical,wear_item,medium,medium,[],,,The key rotates freely in the door lock cylinder without engaging.,Worn lock cylinder or ignition switch mechanism,Replace door lock cylinder or ignition switch assembly,"[""Key feels loose in lock"", ""Difficulty turning key""]",Test key operation in all door locks and ignition,1,1,"[{""video_id"": ""DsTJ1tT2OH0"", ""title"": ""How NOT To Buy a MK5 VW GTI"", ""channel"": ""HumbleMechanic"", ""video_type_category"": ""organic"", ""trim"": ""GTI""}]",youtube,medium,,1,,"[""all_vw_golf_mk5""]","[""all""]","[""system_component=electrical is not engine-scoped; cleared affected_engines (original preserved in affected_engines_original).""]","{""GTI"": 1}",1,GTI,0,False,"{""from_llm_year_phrase"": null, ""from_llm_year_parsed"": [], ""from_transcript_context"": [], ""from_source_video_titles"": [], ""from_engine_production_windows"": [], ""from_model_scope_window"": [""2003-2009""], ""window_source"": ""model_window"", ""content_combine_rule"": ""no_content"", ""confidence"": ""low"", ""fallback_window"": ""2003-2009"", ""fallback_window_source"": ""model_window""}",
noisy_rattling_flywheel,Noisy rattling dual mass flywheel,Flywheel rattle,gearbox,noise,high,medium,"[""1.9_TDI"", ""2.0_TDI_PD""]",,,The driver notices a judder or noisy rattling from the dual mass flywheel.,Wear or failure of the dual mass flywheel damping springs.,Replace the dual mass flywheel and often the clutch.,"[""Rattling noise at idle"", ""Judder during clutch engagement""]",Listen for rattles at idle with clutch engaged and disengaged.,1,1,"[{""video_id"": ""actmbuVmHeA"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""..."", ""trim"": ""base""}]",youtube,medium,,1,,"[""all_vw_golf_mk5""]",,,"{""base"": 1}",1,base,0,False,"{""from_llm_year_phrase"": null, ""from_llm_year_parsed"": [], ""from_transcript_context"": [], ""from_source_video_titles"": [], ""from_engine_production_windows"": [""2003-2008""], ""from_model_scope_window"": [""2003-2008""], ""window_source"": ""engine"", ""content_combine_rule"": ""no_content"", ""confidence"": ""low"", ""fallback_window"": ""2003-2008"", ""fallback_window_source"": ""engine""}",
oil_consumption_egr_problems_1_6,1.6 engine oil consumption and EGR problems,Oil/EGR issues,engine,chronic_failure,medium,medium,"[""1.6""]",,,The 1.6 engine can have increased oil consumption and EGR problems.,,,[],,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""..."", ""trim"": ""base""}]",youtube,medium,,1,"[""1_6_engine_oil_consumption_egr"", ""oil_consumption_egr_problems_1_6""]","[""all_vw_golf_mk5""]",,,"{""base"": 1}",1,base,0,False,"{""from_llm_year_phrase"": null, ""from_llm_year_parsed"": [], ""from_transcript_context"": [], ""from_source_video_titles"": [""2003-2008""], ""from_engine_production_windows"": [""2004-2009""], ""from_model_scope_window"": [""2004-2009""], ""window_source"": ""engine"", ""content_combine_rule"": ""title_only"", ""confidence"": ""medium"", ""triangulated"": ""2004-2008""}",2004-2008
oil_filter_housing_leak,Oil filter housing oil leak,Oil Leak,engine,fluid_leak,low,high,"[""2.0_FSI"", ""2.0_TFSI""]",,,Oil is visibly leaking from the oil filter housing.,Failed housing gasket or seal.,Replace oil filter housing gasket.,"[""Oil spots under car"", ""Low oil level"", ""Burning oil smell""]",Inspect the oil filter housing area for fresh oil residue.,1,1,"[{""video_id"": ""DsTJ1tT2OH0"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""..."", ""trim"": ""base""}]",youtube,medium,A common minor leak point.,1,,"[""all_vw_golf_mk5""]",,,"{""base"": 1}",1,base,0,False,"{""from_llm_year_phrase"": null, ""from_llm_year_parsed"": [], ""from_transcript_context"": [], ""from_source_video_titles"": [], ""from_engine_production_windows"": [""2004-2009""], ""from_model_scope_window"": [""2004-2009""], ""window_source"": ""engine"", ""content_combine_rule"": ""no_content"", ""confidence"": ""low"", ""fallback_window"": ""2004-2009"", ""fallback_window_source"": ""engine""}",
oil_leak_lambda_sensor,Oil leak near lambda sensor,Oil leak,engine,fluid_leak,medium,medium,"[""1.6_FSI""]",2005,,A lot of oil is dripping down near the lambda sensor plug.,Possible valve cover gasket or other seal leak,Trace and repair source of oil leak,"[""Oil drips on driveway"", ""Burning oil smell""]",Check area around lambda sensor and valve cover for oil residue.,1,1,"[{""video_id"": ""Ka4-WywWG9U"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""..."", ""trim"": ""base""}]",youtube,medium,,1,,"[""all_vw_golf_mk5""]",,,"{""base"": 1}",1,base,0,False,"{""from_llm_year_phrase"": ""2005"", ""from_llm_year_parsed"": [""2005""], ""from_transcript_context"": [], ""from_source_video_titles"": [], ""from_engine_production_windows"": [""2003-2008""], ""from_model_scope_window"": [""2003-2008""], ""window_source"": ""engine"", ""content_combine_rule"": ""llm_phrase_only"", ""confidence"": ""medium"", ""triangulated"": ""2005""}",2005
oxygen_sensor_fault,O2 sensor fault code,O2 sensor,exhaust,sensor_fault,low,medium,"[""1.6_FSI""]",2005,,Engine management light comes on with a P2211 code for the oxygen sensor.,Faulty oxygen sensor,Replace oxygen sensor,"[""Check engine light"", ""Possible fuel trim issues""]",,1,1,"[{""video_id"": ""Ka4-WywWG9U"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""..."", ""trim"": ""base""}]",youtube,medium,,1,,"[""all_vw_golf_mk5""]",,,"{""base"": 1}",1,base,0,False,"{""from_llm_year_phrase"": ""2005"", ""from_llm_year_parsed"": [""2005""], ""from_transcript_context"": [], ""from_source_video_titles"": [], ""from_engine_production_windows"": [""2003-2008""], ""from_model_scope_window"": [""2003-2008""], ""window_source"": ""engine"", ""content_combine_rule"": ""llm_phrase_only"", ""confidence"": ""medium"", ""triangulated"": ""2005""}",2005
pcv_valve_failure,PCV valve failure causing boost leak,PCV valve,engine,chronic_failure,medium,high,"[""2.0_TFSI""]",,,Boost leak and car not boosting correctly.,Faulty Positive Crankcase Ventilation valve,Replace PCV valve,"[""Boost pressure loss"", ""Oil consumption""]",,1,1,"[{""video_id"": ""AbWMQSN1bVA"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""..."", ""trim"": ""base""}]",youtube,medium,,1,,"[""all_vw_golf_mk5""]",,,"{""base"": 1}",1,base,0,False,"{""from_llm_year_phrase"": null, ""from_llm_year_parsed"": [], ""from_transcript_context"": [], ""from_source_video_titles"": [], ""from_engine_production_windows"": [""2004-2009""], ""from_model_scope_window"": [""2004-2009""], ""window_source"": ""engine"", ""content_combine_rule"": ""no_content"", ""confidence"": ""low"", ""fallback_window"": ""2004-2009"", ""fallback_window_source"": ""engine""}",
radio_battery_drain,"Radio turns on, drains battery",Radio battery drain,electrical,intermittent_fault,medium,medium,[],,,"The radio turns on after locking the car if no CD is in the player, which can drain the battery.",Radio software or electrical fault.,Remove CD or replace/update radio unit.,"[""Radio stays on after locking"", ""Flat battery""]",Check radio operation after locking car.,1,1,"[{""video_id"": ""15xeRnfHvS8"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""..."", ""trim"": ""base""}]",youtube,medium,,1,,"[""all_vw_golf_mk5""]","[""1.9_TDI""]","[""system_component=electrical is not engine-scoped; cleared affected_engines (original preserved in affected_engines_original).""]","{""base"": 1}",1,base,0,False,"{""from_llm_year_phrase"": null, ""from_llm_year_parsed"": [], ""from_transcript_context"": [], ""from_source_video_titles"": [""2006""], ""from_engine_production_windows"": [""2003-2008""], ""from_model_scope_window"": [""2003-2008""], ""window_source"": ""engine"", ""content_combine_rule"": ""title_only"", ""confidence"": ""medium"", ""triangulated"": ""2006""}",2006
rear_main_seal_leak,Oil leak at rear of engine,Rear main seal leak,engine,fluid_leak,high,medium,"[""2.0_FSI"", ""2.0_TFSI""]",,100k-200k km,Oil is leaking down the backside of the engine and transmission.,Failed rear main crankshaft seal,Replace rear main seal; requires transmission removal,"[""Oil spots under car near bellhousing"", ""Low oil level""]",Check for oil at the junction between engine and transmission; use a mirror or borescope if possible.,1,1,"[{""video_id"": ""DsTJ1tT2OH0"", ""title"": ""How NOT To Buy a MK5 VW GTI"", ""channel"": ""HumbleMechanic"", ""video_type_category"": ""organic"", ""trim"": ""GTI""}]",youtube,medium,Expensive repair due to labor; confirm source before proceeding.,1,,"[""all_vw_golf_mk5""]",,,"{""GTI"": 1}",1,GTI,0,False,"{""from_llm_year_phrase"": null, ""from_llm_year_parsed"": [], ""from_transcript_context"": [], ""from_source_video_titles"": [], ""from_engine_production_windows"": [""2004-2009""], ""from_model_scope_window"": [""2004-2009""], ""window_source"": ""engine"", ""content_combine_rule"": ""no_content"", ""confidence"": ""low"", ""fallback_window"": ""2004-2009"", ""fallback_window_source"": ""engine""}",
rear_wiper_stalk_failure,Rear wiper stalk circuit failure,Rear wiper stalk,electrical,sensor_fault,low,high,[],,,"Rear wiper does not operate from the stalk, but the motor works when actuated via diagnostics.",Fault in the stalk switch or its wiring circuit.,Replace or repair the wiper stalk assembly.,"[""Rear wiper inoperative from stalk"", ""Intermittent operation""]",Test rear wiper function from the stalk and check for related fault codes.,1,1,"[{""video_id"": ""EpgWWrcrYnk"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""..."", ""trim"": ""base""}]",youtube,medium,,1,,"[""all_vw_golf_mk5""]","[""1.9_TDI""]","[""system_component=electrical is not engine-scoped; cleared affected_engines (original preserved in affected_engines_original).""]","{""base"": 1}",1,base,0,False,"{""from_llm_year_phrase"": null, ""from_llm_year_parsed"": [], ""from_transcript_context"": [], ""from_source_video_titles"": [], ""from_engine_production_windows"": [""2003-2008""], ""from_model_scope_window"": [""2003-2008""], ""window_source"": ""engine"", ""content_combine_rule"": ""no_content"", ""confidence"": ""low"", ""fallback_window"": ""2003-2008"", ""fallback_window_source"": ""engine""}",
reverse_light_switch_failure,Reverse light switch failure,Reverse light switch,electrical,sensor_fault,low,high,[],,,Reverse lights do not illuminate due to a faulty or disconnected gearbox switch.,Failed reverse light switch on the gearbox.,Replace the reverse light switch.,"[""Reverse lights not working"", ""No illumination when in reverse""]",Check reverse light operation and inspect switch connection on gearbox.,1,1,"[{""video_id"": ""EpgWWrcrYnk"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""..."", ""trim"": ""base""}]",youtube,medium,,1,,"[""all_vw_golf_mk5""]","[""1.9_TDI""]","[""system_component=electrical is not engine-scoped; cleared affected_engines (original preserved in affected_engines_original).""]","{""base"": 1}",1,base,0,False,"{""from_llm_year_phrase"": null, ""from_llm_year_parsed"": [], ""from_transcript_context"": [], ""from_source_video_titles"": [], ""from_engine_production_windows"": [""2003-2008""], ""from_model_scope_window"": [""2003-2008""], ""window_source"": ""engine"", ""content_combine_rule"": ""no_content"", ""confidence"": ""low"", ""fallback_window"": ""2003-2008"", ""fallback_window_source"": ""engine""}",
side_airbag_crash_sensor_failure,Side airbag crash sensor failure,Airbag sensor,electrical,sensor_fault,high,high,[],,,Airbag warning light illuminates due to a faulty side crash sensor.,Faulty side impact crash sensor.,Replace the faulty side crash sensor.,"[""Airbag warning light on""]","Scan for airbag fault codes, commonly related to side crash sensors.",1,1,"[{""video_id"": ""EpgWWrcrYnk"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""..."", ""trim"": ""base""}]",youtube,medium,,1,,"[""all_vw_golf_mk5""]","[""1.9_TDI""]","[""system_component=electrical is not engine-scoped; cleared affected_engines (original preserved in affected_engines_original).""]","{""base"": 1}",1,base,0,False,"{""from_llm_year_phrase"": null, ""from_llm_year_parsed"": [], ""from_transcript_context"": [], ""from_source_video_titles"": [], ""from_engine_production_windows"": [""2003-2008""], ""from_model_scope_window"": [""2003-2008""], ""window_source"": ""engine"", ""content_combine_rule"": ""no_content"", ""confidence"": ""low"", ""fallback_window"": ""2003-2008"", ""fallback_window_source"": ""engine""}",
soft_touch_material_peeling,Soft touch material peeling on interior trim,Interior peeling,body,wear_item,low,medium,[],,100k+ km,"Soft-touch coatings on interior trim, like the shifter bezel, peel off.",Degradation of soft-touch coating over time,"Remove old coating and refinish, or replace trim","[""Sticky or tacky feel on surfaces"", ""Flaking coating""]","Inspect frequently touched interior surfaces like shifter surround, door pulls, and steering wheel.",1,1,"[{""video_id"": ""DsTJ1tT2OH0"", ""title"": ""How NOT To Buy a MK5 VW GTI"", ""channel"": ""HumbleMechanic"", ""video_type_category"": ""organic"", ""trim"": ""GTI""}]",youtube,medium,Typical for VW interiors of this generation.,1,,"[""all_vw_golf_mk5""]","[""all""]","[""system_component=body is not engine-scoped; cleared affected_engines (original preserved in affected_engines_original).""]","{""GTI"": 1}",1,GTI,0,False,"{""from_llm_year_phrase"": null, ""from_llm_year_parsed"": [], ""from_transcript_context"": [], ""from_source_video_titles"": [], ""from_engine_production_windows"": [], ""from_model_scope_window"": [""2003-2009""], ""window_source"": ""model_window"", ""content_combine_rule"": ""no_content"", ""confidence"": ""low"", ""fallback_window"": ""2003-2009"", ""fallback_window_source"": ""model_window""}",
sunroof_motor_failure,Sunroof does not open,Sunroof failure,electrical,intermittent_fault,low,medium,[],,,The sunroof is inoperative and does not open.,"Motor failure, wiring issue, or mechanism jam","Replace motor, repair wiring, or clear obstruction","[""Slow or noisy operation before failure"", ""Intermittent function""]",Test sunroof open/close and tilt functions multiple times.,1,1,"[{""video_id"": ""DsTJ1tT2OH0"", ""title"": ""How NOT To Buy a MK5 VW GTI"", ""channel"": ""HumbleMechanic"", ""video_type_category"": ""organic"", ""trim"": ""GTI""}]",youtube,medium,May also be related to drainage issues causing electrical faults.,1,,"[""all_vw_golf_mk5""]","[""all""]","[""system_component=electrical is not engine-scoped; cleared affected_engines (original preserved in affected_engines_original).""]","{""GTI"": 1}",1,GTI,0,False,"{""from_llm_year_phrase"": null, ""from_llm_year_parsed"": [], ""from_transcript_context"": [], ""from_source_video_titles"": [], ""from_engine_production_windows"": [], ""from_model_scope_window"": [""2003-2009""], ""window_source"": ""model_window"", ""content_combine_rule"": ""no_content"", ""confidence"": ""low"", ""fallback_window"": ""2003-2009"", ""fallback_window_source"": ""model_window""}",
suspension_boot_splits,CV boot and tie rod boot splits,Boot splits,suspension,wear_item,medium,medium,[],,80k-150k km,"The rubber boots on CV joints or tie rod ends are torn open, leading to contamination.","Rubber degradation, age, or damage","Replace CV boot and repack with grease, or replace outer tie rod end.","[""Grease slung around wheel well"", ""Clicking noise on turns"", ""Loose steering feel"", ""Uneven tire wear""]","Visually inspect both front CV boots and tie rod boots for tears, cracks, or grease leakage.",1,1,"[{""video_id"": ""DsTJ1tT2OH0"", ""title"": ""How NOT To Buy a MK5 VW GTI"", ""channel"": ""HumbleMechanic"", ""video_type_category"": ""organic"", ""trim"": ""GTI""}]",youtube,medium,"If left unfixed, leads to CV joint or tie rod end failure. Merged CV and tie rod boot issues.",1,,"[""all_vw_golf_mk5""]","[""all""]","[""system_component=suspension is not engine-scoped; cleared affected_engines (original preserved in affected_engines_original).""]","{""GTI"": 1}",1,GTI,0,False,"{""from_llm_year_phrase"": null, ""from_llm_year_parsed"": [], ""from_transcript_context"": [], ""from_source_video_titles"": [], ""from_engine_production_windows"": [], ""from_model_scope_window"": [""2003-2009""], ""window_source"": ""model_window"", ""content_combine_rule"": ""no_content"", ""confidence"": ""low"", ""fallback_window"": ""2003-2009"", ""fallback_window_source"": ""model_window""}",
tdi_pd_common_issues,2.0 TDI PD multiple component failures,TDI PD Issues,engine,chronic_failure,high,high,"[""2.0_TDI_PD""]",,,"Multiple potential problems including dual mass flywheel failure, oil consumption, fuel pump issues, worn camshaft, and cracked cylinder head.",Design and wear-related failures in various engine components.,Component-specific repairs or replacements.,"[""Excessive vibration"", ""High oil consumption"", ""Loss of power"", ""Unusual engine noise""]",Check service history for oil consumption and listen for flywheel rattle. Inspect for oil leaks and consider a compression test.,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""..."", ""trim"": ""base""}]",youtube,medium,Multiple distinct but related failure points for this engine.,1,,"[""diesel_only""]",,,"{""base"": 1}",1,base,0,False,"{""from_llm_year_phrase"": null, ""from_llm_year_parsed"": [], ""from_transcript_context"": [], ""from_source_video_titles"": [""2003-2008""], ""from_engine_production_windows"": [""2003-2008""], ""from_model_scope_window"": [""2003-2008""], ""window_source"": ""engine"", ""content_combine_rule"": ""title_only"", ""confidence"": ""medium"", ""triangulated"": ""2003-2008""}",2003-2008
thermostat_failure,Thermostat failure,Thermostat failure,cooling,chronic_failure,medium,high,"[""2.0_TFSI""]",,,Car does not reach or maintain proper operating temperature (90 degrees).,,,[],,1,1,"[{""video_id"": ""AbWMQSN1bVA"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""..."", ""trim"": ""base""}]",youtube,medium,,1,,"[""all_vw_golf_mk5""]",,,"{""base"": 1}",1,base,0,False,"{""from_llm_year_phrase"": null, ""from_llm_year_parsed"": [], ""from_transcript_context"": [], ""from_source_video_titles"": [], ""from_engine_production_windows"": [""2004-2009""], ""from_model_scope_window"": [""2004-2009""], ""window_source"": ""engine"", ""content_combine_rule"": ""no_content"", ""confidence"": ""low"", ""fallback_window"": ""2004-2009"", ""fallback_window_source"": ""engine""}",
throttle_pedal_response_loss,"Sloppy throttle response, power loss",Throttle response loss,electrical,intermittent_fault,high,medium,[],,,"Driver notices a sudden, significant loss of throttle response and power, feeling like a sponge between the foot and pedal.",,,[],Test drive for throttle response.,1,1,"[{""video_id"": ""KLylVRC4sSE"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""..."", ""trim"": ""base""}]",youtube,medium,,1,,"[""all_vw_golf_mk5""]","[""2.0_TDI_PD""]","[""system_component=electrical is not engine-scoped; cleared affected_engines (original preserved in affected_engines_original).""]","{""base"": 1}",1,base,0,False,"{""from_llm_year_phrase"": null, ""from_llm_year_parsed"": [], ""from_transcript_context"": [], ""from_source_video_titles"": [], ""from_engine_production_windows"": [""2003-2008""], ""from_model_scope_window"": [""2003-2008""], ""window_source"": ""engine"", ""content_combine_rule"": ""no_content"", ""confidence"": ""low"", ""fallback_window"": ""2003-2008"", ""fallback_window_source"": ""engine""}",
