issue_id,label,label_short,system_component,issue_type,severity,confidence,affected_engines,affected_years,onset_km_range,symptom,cause,fix,warning_signs,inspection_advice,mention_count,distinct_channel_count,source_videos,source,data_quality,notes,corroboration_count
plastic_oil_pan_cracking,Plastic oil pan cracking and oil leak,Oil pan crack,engine,chronic_failure,medium,medium,[],,,"Oil pan cracks easily, even at stock height, leading to oil leaks.",,,[],Inspect the oil pan for cracks or signs of oil seepage.,1,1,"[{""video_id"": ""2X5bj2gX5z4"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
fuel_tank_suction_pump_recall,Fuel tank suction pump recall fire hazard,Fuel pump recall,fuel,chronic_failure,high,medium,[],,,Potential fire hazard due to accumulation in the fuel tank suction pump.,,,[],Check for any open recalls related to the fuel system.,1,1,"[{""video_id"": ""2X5bj2gX5z4"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
rain_x_sensor_fouling,Rain-X fouls washer fluid sensor,Sensor fouling,electrical,sensor_fault,low,medium,[],,,"Rain-X products coat the sensor prongs, causing false low washer fluid warnings.",,,[],Check washer fluid sensor function if warning light is on with full reservoir.,1,1,"[{""video_id"": ""2X5bj2gX5z4"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
carbon_buildup_intake_valves,Carbon buildup on intake valves,Carbon Buildup,engine,chronic_failure,medium,high,"[""CJXC"", ""DJHA"", ""DNUE""]",,,"Carbon buildup on intake valves, particularly in markets with only direct injection.",Direct injection design,Walnut blasting or cleaning,"[""Rough idle"", ""Reduced power"", ""Misfires""]",Check for carbon buildup on intake valves during inspection.,1,1,"[{""video_id"": ""04rxrrv6yyE"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""organic""}]",youtube,medium,,1
haldex_system_failure,Haldex system loses rear drive,Haldex Failure,other,chronic_failure,high,high,"[""1.8_TSI"", ""2.0_TSI""]",,,Front wheels spin under acceleration with no power to the rear wheels.,Haldex system failure,Service or replace Haldex unit,"[""Loss of traction"", ""Front wheel spin""]",Test AWD system on slippery surface.,1,1,"[{""video_id"": ""2JvUhYwgEGM"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""organic""}]",youtube,medium,,1
front_strut_top_mount_wear,Front strut top mount wear,Top Mount Wear,suspension,wear_item,low,high,"[""1.8_TSI"", ""2.0_TSI""]",,,"Creaking or knocking noises from the front suspension, indicating worn top mounts or bearings.",Wear and tear,Replace top mounts,"[""Creaking noise"", ""Knocking noise""]",Listen for noises when turning or going over bumps.,1,1,"[{""video_id"": ""2JvUhYwgEGM"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""organic""}]",youtube,medium,,1
rear_footwell_water_leak,Water leak into rear passenger footwell,Rear Water Leak,body,fluid_leak,low,medium,"[""1.8_TSI"", ""2.0_TSI""]",,,Damp or wet carpet in the rear passenger footwells.,,,[],Check rear footwell carpets for dampness or water stains.,1,1,"[{""video_id"": ""2JvUhYwgEGM"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
bonnet_release_cable_slip,Bonnet release cable slips off,Bonnet Cable Slip,body,intermittent_fault,low,medium,"[""1.8_TSI"", ""2.0_TSI""]",,,Bonnet release lever does not open the bonnet because the cable has slipped.,,,[],Test the bonnet release mechanism to ensure it operates smoothly.,1,1,"[{""video_id"": ""2JvUhYwgEGM"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
fuel_flap_lock_sticky,Fuel filler door lock sticks,Fuel Flap Sticky,fuel,intermittent_fault,low,medium,"[""1.8_TSI"", ""2.0_TSI""]",,,Fuel filler door does not open correctly due to a sticky lock.,,,[],Test the fuel filler door release mechanism.,1,1,"[{""video_id"": ""2JvUhYwgEGM"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
rain_x_sensor_fouling,Rain-X fouls washer fluid sensor,Sensor Fouling,electrical,sensor_fault,low,medium,[],,,"Rain-X products coat the sensor prongs, causing false low washer fluid warnings.",,,[],Check washer fluid sensor function if warning light is on with full reservoir.,1,1,"[{""video_id"": ""2X5bj2gX5z4"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
dashboard_dust_cover_scratches,Dashboard dust cover scratches easily,Dashboard Scratches,body,wear_item,low,medium,[],,,Dashboard dust cover is extremely prone to scratching from physical contact.,,,[],Inspect dashboard surface for scratches and wear.,1,1,"[{""video_id"": ""2X5bj2gX5z4"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
carbon_buildup_intake_valves,Carbon buildup on intake valves,Carbon Buildup,engine,chronic_failure,medium,high,"[""CJXC"", ""DJHA"", ""DNUE""]",,,"Carbon buildup on intake valves, particularly in markets with only direct injection.",Direct injection design,Walnut blasting or cleaning,"[""Rough idle"", ""Reduced power"", ""Misfires""]",Check for carbon buildup on intake valves during inspection.,1,1,"[{""video_id"": ""04rxrrv6yyE"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""organic""}]",youtube,medium,,1
clutch_at_power_limit,Standard clutch at power limit,Clutch Limit,gearbox,wear_item,medium,high,"[""CJXC"", ""DJHA"", ""DNUE""]",,,"The standard clutch is considered to be at its limit with factory power, especially if modified.",Factory power output,Upgrade clutch,"[""Slipping clutch"", ""Burning smell""]",Test clutch under hard acceleration.,1,1,"[{""video_id"": ""04rxrrv6yyE"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""organic""}]",youtube,medium,,1
water_pump_thermostat_failure,Water pump and thermostat failure,Water Pump Failure,cooling,chronic_failure,medium,high,"[""CJXC"", ""DJHA"", ""DNUE""]",,,Fluctuations in engine temperature due to a failed water pump and thermostat unit.,Component failure,Replace water pump and thermostat,"[""Overheating"", ""Temperature fluctuations""]",Check for coolant leaks and monitor temperature gauge.,1,1,"[{""video_id"": ""04rxrrv6yyE"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""organic""}]",youtube,medium,,1
rear_main_seal_failure,Rear main seal failure,Rear Seal Leak,engine,fluid_leak,medium,high,"[""CJXC"", ""DJHA"", ""DNUE""]",,,"Oil leak from the rear main seal, often requiring replacement with the clutch.",Seal degradation,Replace rear main seal,"[""Oil leak"", ""Oil spots under car""]",Inspect for oil leaks at rear of engine.,1,1,"[{""video_id"": ""04rxrrv6yyE"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""organic""}]",youtube,medium,,1
subframe_bolt_failure,Subframe bolt failure,Subframe Bolts,suspension,structural,high,high,"[""CJXC"", ""DJHA"", ""DNUE""]",,,"Failure of subframe bolts, a shared fault with the GTI.",Bolt failure,Replace subframe bolts,"[""Clunking noise"", ""Loose handling""]",Check subframe bolts for tightness and damage.,1,1,"[{""video_id"": ""04rxrrv6yyE"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""organic""}]",youtube,medium,,1
rear_suspension_knocking,Rear suspension knocking noise,Rear Suspension Knock,suspension,noise,low,high,"[""CJXC"", ""DJHA"", ""DNUE""]",early models,,"Knocking and rattling noise from the rear suspension, especially under 30mph.",Suspension component wear,Inspect and replace worn components,"[""Knocking noise"", ""Rattling noise""]",Listen for noises when driving over bumps at low speed.,1,1,"[{""video_id"": ""04rxrrv6yyE"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""organic""}]",youtube,medium,,1
turbo_failure_stop_start,Turbo failure due to stop/start,Turbo Failure,engine,chronic_failure,high,high,"[""CJXC""]",2013 and 2014,,Turbo failure caused by stop/start function leading to lubrication issues and overheating.,Stop/start system lubrication issues,"Replace turbo, disable stop/start","[""Loss of power"", ""Turbo noise""]",Check turbo for signs of failure and ask about stop/start usage.,1,1,"[{""video_id"": ""04rxrrv6yyE"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""organic""}]",youtube,medium,,1
front_strut_top_mount_wear,Front strut top mount wear,Top Mount Wear,suspension,wear_item,low,high,"[""1.8_TSI"", ""2.0_TSI""]",,,"Creaking or knocking noises from the front suspension, indicating worn top mounts or bearings.",Wear and tear,Replace top mounts,"[""Creaking noise"", ""Knocking noise""]",Listen for noises when turning or going over bumps.,1,1,"[{""video_id"": ""2JvUhYwgEGM"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""organic""}]",youtube,medium,,1
haldex_system_failure,Haldex system loses rear drive,Haldex Failure,other,chronic_failure,high,high,"[""1.8_TSI"", ""2.0_TSI""]",,,Front wheels spin under acceleration with no power to the rear wheels.,Haldex system failure,Service or replace Haldex unit,"[""Loss of traction"", ""Front wheel spin""]",Test AWD system on slippery surface.,1,1,"[{""video_id"": ""2JvUhYwgEGM"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""organic""}]",youtube,medium,,1
dashboard_dust_cover_scratches,Dashboard dust cover scratches easily,Dashboard scratches,body,wear_item,low,medium,[],,,Dashboard dust cover is extremely prone to scratching from physical contact.,,,[],Inspect dashboard surface for scratches and wear.,1,1,"[{""video_id"": ""2X5bj2gX5z4"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
carbon_buildup_tsi,Carbon buildup on intake valves,Carbon buildup,engine,chronic_failure,medium,high,"[""1.0_TSI"", ""1.2_TSI"", ""1.4_TSI"", ""1.5_TSI"", ""1.8_TSI"", ""2.0_TSI""]",,,"Rough idle, misfires, and loss of power due to carbon deposits on direct injection engine intake valves.",Direct injection design,Intake valve cleaning,"[""Rough idle"", ""Misfires"", ""Loss of power""]",Check for rough idle or misfire codes; consider intake inspection if high mileage.,1,1,"[{""video_id"": ""FxfcS30ulZ4"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,Common issue for direct injection petrol engines.,1
dq200_mechatronic_failure,DQ200 mechatronic unit failure,DSG mechatronic failure,gearbox,chronic_failure,high,medium,"[""1.0_TSI"", ""1.2_TSI"", ""1.4_TSI""]",,,"Transmission goes into limp mode, gear selection issues, or loss of drive due to faulty mechatronic control unit.",Mechatronic unit fault,Replace mechatronic unit or transmission repair,"[""Limp mode"", ""Gear selection issues"", ""Loss of drive""]","Test drive for harsh shifts, hesitation, or warning lights; check transmission service history.",1,1,"[{""video_id"": ""FxfcS30ulZ4"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,Affects DQ200 7-speed dry DSG transmissions.,1
water_pump_thermostat_failure,Water pump and thermostat failure,Water Pump Failure,cooling,chronic_failure,medium,high,"[""CJXC"", ""DJHA"", ""DNUE""]",,,Fluctuations in engine temperature due to a failed water pump and thermostat unit.,Component failure,Replace water pump and thermostat,"[""Overheating"", ""Temperature fluctuations""]",Check for coolant leaks and monitor temperature gauge.,1,1,"[{""video_id"": ""04rxrrv6yyE"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""organic""}]",youtube,medium,,1
pcv_valve_failure,PCV valve failure,PCV failure,engine,chronic_failure,medium,medium,"[""1.8_TSI"", ""2.0_TSI""]",2015,,"Issues related to crankcase ventilation, potentially causing oil consumption or performance problems.",PCV valve fault,Replace PCV valve,"[""Oil consumption"", ""Performance issues"", ""Check engine light""]",Check for oil leaks or consumption; inspect PCV valve.,1,1,"[{""video_id"": ""A10fzR5rZ1g"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
rear_main_seal_failure,Rear main seal failure,Rear Seal Leak,engine,fluid_leak,medium,high,"[""CJXC"", ""DJHA"", ""DNUE""]",,,"Oil leak from the rear main seal, often requiring replacement with the clutch.",Seal degradation,Replace rear main seal,"[""Oil leak"", ""Oil spots under car""]",Inspect for oil leaks at rear of engine.,1,1,"[{""video_id"": ""04rxrrv6yyE"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""organic""}]",youtube,medium,,1
subframe_bolt_failure,Subframe bolt failure,Subframe Bolts,suspension,structural,high,high,"[""CJXC"", ""DJHA"", ""DNUE""]",,,"Failure of subframe bolts, a shared fault with the GTI.",Bolt failure,Replace subframe bolts,"[""Clunking noise"", ""Loose handling""]",Check subframe bolts for tightness and damage.,1,1,"[{""video_id"": ""04rxrrv6yyE"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""organic""}]",youtube,medium,,1
alloy_wheel_crack_buckle,Alloy wheels crack or buckle,Wheel Damage,suspension,structural,medium,high,"[""1.8_TSI"", ""2.0_TSI""]",,,Visible cracks or buckling on the standard 19-inch Pretoria alloy wheels.,Impact or manufacturing defect,Replace or repair alloy wheels,"[""Vibration"", ""Visible damage""]",Inspect wheels for cracks and buckling.,1,1,"[{""video_id"": ""2JvUhYwgEGM"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""organic""}]",youtube,medium,,1
rear_suspension_knocking,Rear suspension knocking noise,Rear Suspension Knock,suspension,noise,low,high,"[""CJXC"", ""DJHA"", ""DNUE""]",early models,,"Knocking and rattling noise from the rear suspension, especially under 30mph.",Suspension component wear,Inspect and replace worn components,"[""Knocking noise"", ""Rattling noise""]",Listen for noises when driving over bumps at low speed.,1,1,"[{""video_id"": ""04rxrrv6yyE"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""organic""}]",youtube,medium,,1
carbon_buildup_tsi,Carbon buildup on intake valves,Carbon buildup,engine,chronic_failure,medium,high,"[""1.0_TSI"", ""1.2_TSI"", ""1.4_TSI"", ""1.5_TSI"", ""1.8_TSI"", ""2.0_TSI""]",,,"Rough idle, misfires, and loss of power due to carbon deposits on direct injection engine intake valves.",Direct injection design,Intake valve cleaning,"[""Rough idle"", ""Misfires"", ""Loss of power""]",Check for rough idle or misfire codes; consider intake inspection if high mileage.,1,1,"[{""video_id"": ""FxfcS30ulZ4"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,Common issue for direct injection petrol engines.,1
dq200_mechatronic_failure,DQ200 mechatronic unit failure,DSG mechatronic failure,gearbox,chronic_failure,high,medium,"[""1.0_TSI"", ""1.2_TSI"", ""1.4_TSI""]",,,"Transmission goes into limp mode, gear selection issues, or loss of drive due to faulty mechatronic control unit.",Mechatronic unit fault,Replace mechatronic unit or transmission repair,"[""Limp mode"", ""Gear selection issues"", ""Loss of drive""]","Test drive for harsh shifts, hesitation, or warning lights; check transmission service history.",1,1,"[{""video_id"": ""FxfcS30ulZ4"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,Affects DQ200 7-speed dry DSG transmissions.,1
ea888_engine_issues,"PCV valve, turbo, and timing chain issues",EA888 engine faults,engine,chronic_failure,high,medium,"[""1.8_TSI"", ""2.0_TSI""]",early model Mark 7s,,"Oil consumption, loss of power, or timing-related noises due to PCV valve, turbocharger, or timing chain faults.",Multiple component faults,"Replace PCV valve, turbocharger, or timing chain as needed","[""Oil consumption"", ""Loss of power"", ""Timing-related noises"", ""Check engine light""]","Check for oil leaks/consumption, boost leaks, unusual turbo noises, or timing chain rattle.",1,1,"[{""video_id"": ""A10fzR5rZ1g"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,Timing chain stretch reported as very rare.,1
dsg_gear_disengagement,DSG gear disengagement issues,DSG disengagement,gearbox,intermittent_fault,medium,medium,"[""1.8_TSI"", ""2.0_TSI""]",very early production 15,,Transmission experiences gear disengagement or shifting problems.,Transmission control or mechanical issue,Transmission software update or mechanical repair,"[""Gear disengagement"", ""Shifting problems"", ""Jerky shifts""]",Test drive for shifting issues; check for transmission software updates.,1,1,"[{""video_id"": ""A10fzR5rZ1g"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
mib_module_failure,MIB/5F infotainment module failure,Infotainment failure,electrical,chronic_failure,medium,medium,"[""1.8_TSI"", ""2.0_TSI""]",,,"Infotainment system module fails, leading to expensive repairs.",Module hardware or software fault,Replace or reprogram MIB/5F module,"[""Infotainment blackout"", ""System crashes"", ""Loss of functions""]",Test all infotainment functions; check for error messages or reboots.,1,1,"[{""video_id"": ""A10fzR5rZ1g"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
alloy_wheel_crack_buckle,Alloy wheels crack or buckle,Wheel Damage,suspension,structural,medium,high,"[""1.8_TSI"", ""2.0_TSI""]",,,Visible cracks or buckling on the standard 19-inch Pretoria alloy wheels.,Impact or manufacturing defect,Replace or repair alloy wheels,"[""Vibration"", ""Visible damage""]",Inspect wheels for cracks and buckling.,1,1,"[{""video_id"": ""2JvUhYwgEGM"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""organic""}]",youtube,medium,,1
washer_fluid_sensor_failure,Washer fluid sensor failure,Washer sensor,electrical,sensor_fault,low,medium,"[""CJXC"", ""DJHA"", ""DNUE""]",,,"Failure of the washer fluid level sensor, a shared fault with the GTI.",Sensor fault,Replace washer fluid level sensor,"[""False low fluid warning"", ""Sensor error""]",Check washer fluid warning functionality.,1,1,"[{""video_id"": ""04rxrrv6yyE"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,Shared fault with GTI models.,1
parcel_shelf_clip_failure,Parcel shelf retaining clip failure,Parcel shelf clips,body,wear_item,low,medium,"[""CJXC"", ""DJHA"", ""DNUE""]",,,"Failure of the retaining clips for the parcel shelf, a shared fault with the GTI.",Clip wear or breakage,Replace retaining clips,"[""Loose parcel shelf"", ""Broken clips""]",Inspect parcel shelf clips for damage or looseness.,1,1,"[{""video_id"": ""04rxrrv6yyE"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,Shared fault with GTI models.,1
water_pump_failure,Plastic water pump impeller failure,Water Pump Failure,cooling,chronic_failure,medium,high,"[""1.4_TSI"", ""1.8_TSI"", ""2.0_TSI""]",,,Coolant leaks and overheating from premature failure of the plastic impeller.,Plastic impeller degradation,"Replace water pump, possibly with updated part","[""Coolant loss"", ""Overheating""]",Check for coolant leaks around pump and monitor coolant level.,1,1,"[{""video_id"": ""FxfcS30ulZ4"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""list_format""}]",youtube,medium,,1
dpf_clogging_tdi,DPF clogging on diesel engines,DPF Clogging,exhaust,chronic_failure,medium,high,"[""1.6_TDI"", ""2.0_TDI""]",,,"Frequent regeneration requests, loss of power, and warning lights due to filter clogging, especially with short trips.",Short trip driving preventing regeneration,Forced regeneration or DPF replacement,"[""DPF warning light"", ""Reduced power"", ""Increased fuel consumption""]",Check for DPF warning lights or recent regenerations; avoid diesels for city driving.,1,1,"[{""video_id"": ""FxfcS30ulZ4"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""list_format""}]",youtube,medium,Common in urban use patterns.,1
dsg_gear_disengagement,DSG gear disengagement issues,DSG disengagement,gearbox,intermittent_fault,medium,medium,"[""1.8_TSI"", ""2.0_TSI""]",very early production 15,,Transmission experiences gear disengagement or shifting problems.,Transmission control or mechanical issue,Transmission software update or mechanical repair,"[""Gear disengagement"", ""Shifting problems"", ""Jerky shifts""]",Test drive for shifting issues; check for transmission software updates.,1,1,"[{""video_id"": ""A10fzR5rZ1g"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
mib_module_failure,MIB/5F module failure,Infotainment failure,electrical,chronic_failure,medium,medium,"[""1.8_TSI"", ""2.0_TSI""]",,,"Infotainment system module fails, leading to expensive repairs.",Module hardware or software fault,Replace or reprogram MIB/5F module,"[""Infotainment blackout"", ""System crashes"", ""Loss of functions""]",Test all infotainment functions; check for error messages or reboots.,1,1,"[{""video_id"": ""A10fzR5rZ1g"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
washer_fluid_sensor_failure,Washer fluid sensor failure,Washer sensor,electrical,sensor_fault,low,medium,"[""CJXC"", ""DJHA"", ""DNUE""]",,,"Failure of the washer fluid level sensor, a shared fault with the GTI.",Sensor fault,Replace washer fluid level sensor,"[""False low fluid warning"", ""Sensor error""]",Check washer fluid warning functionality.,1,1,"[{""video_id"": ""04rxrrv6yyE"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,Shared fault with GTI models.,1
parcel_shelf_clip_failure,Parcel shelf retaining clip failure,Parcel shelf clips,body,wear_item,low,medium,"[""CJXC"", ""DJHA"", ""DNUE""]",,,"Failure of the retaining clips for the parcel shelf, a shared fault with the GTI.",Clip wear or breakage,Replace retaining clips,"[""Loose parcel shelf"", ""Broken clips""]",Inspect parcel shelf clips for damage or looseness.,1,1,"[{""video_id"": ""04rxrrv6yyE"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,Shared fault with GTI models.,1
bonnet_mechanism_failure,Bonnet mechanism or cable failure,Bonnet release,body,structural,medium,medium,"[""CJXC"", ""DJHA"", ""DNUE""]",,,"Failure of the bonnet release mechanism or cable, a shared fault with the GTI.",Mechanism or cable fault,Repair or replace bonnet release mechanism/cable,"[""Difficult bonnet release"", ""Cable slack or break""]",Test bonnet release mechanism for smooth operation.,1,1,"[{""video_id"": ""04rxrrv6yyE"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,Shared fault with GTI models.,1
water_pump_failure,Plastic water pump impeller failure,Water Pump Failure,cooling,chronic_failure,medium,high,"[""1.4_TSI"", ""1.8_TSI"", ""2.0_TSI""]",,,Coolant leaks and overheating from premature failure of the plastic impeller.,Plastic impeller degradation,"Replace water pump, possibly with updated part","[""Coolant loss"", ""Overheating""]",Check for coolant leaks around pump and monitor coolant level.,1,1,"[{""video_id"": ""FxfcS30ulZ4"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""list_format""}]",youtube,medium,,1
dpf_clogging_tdi,DPF clogging on diesel engines,DPF Clogging,exhaust,chronic_failure,medium,high,"[""1.6_TDI"", ""2.0_TDI""]",,,"Frequent regeneration requests, loss of power, and warning lights due to filter clogging, especially with short trips.",Short trip driving preventing regeneration,Forced regeneration or DPF replacement,"[""DPF warning light"", ""Reduced power"", ""Increased fuel consumption""]",Check for DPF warning lights or recent regenerations; avoid diesels for city driving.,1,1,"[{""video_id"": ""FxfcS30ulZ4"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""list_format""}]",youtube,medium,Common in urban use patterns.,1
egr_cooler_failure,EGR cooler failure and soot buildup,EGR Cooler Failure,exhaust,chronic_failure,medium,high,"[""1.6_TDI"", ""2.0_TDI""]",,,"Reduced performance, excessive smoke, and coolant contamination from EGR cooler leaks or soot buildup.",Soot accumulation or cooler leaks,Clean or replace EGR cooler,"[""White smoke"", ""Coolant loss"", ""Performance drop""]",Check for coolant contamination or soot in EGR system.,1,1,"[{""video_id"": ""FxfcS30ulZ4"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""list_format""}]",youtube,medium,,1
adblue_system_faults,AdBlue system faults and sensor issues,AdBlue Faults,exhaust,sensor_fault,medium,high,"[""2.0_TDI""]",,,"AdBlue warning lights, countdown to no-start, and reduced performance due to faulty injectors, pumps, or level sensors.",Faulty AdBlue components or sensors,"Diagnose and replace faulty component (injector, pump, sensor)","[""AdBlue warning"", ""Countdown message"", ""Reduced power""]",Check for AdBlue system warnings and ensure tank is filled.,1,1,"[{""video_id"": ""FxfcS30ulZ4"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""list_format""}]",youtube,medium,Can prevent engine start if not resolved.,1
turbo_wastegate_rattle,Turbocharger wastegate rattle,Wastegate Rattle,engine,noise,low,high,"[""1.4_TSI"", ""1.8_TSI"", ""2.0_TSI""]",,,Metallic rattling noise from turbo area during acceleration or deceleration due to worn wastegate linkage.,Worn wastegate linkage or actuator,Replace turbocharger or repair linkage,"[""Rattling from turbo"", ""Noise on throttle change""]",Listen for rattling during acceleration/deceleration.,1,1,"[{""video_id"": ""FxfcS30ulZ4"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""list_format""}]",youtube,medium,Annoying but not always critical.,1
bonnet_mechanism_failure,Bonnet mechanism or cable failure,Bonnet release,body,structural,medium,medium,"[""CJXC"", ""DJHA"", ""DNUE""]",,,"Failure of the bonnet release mechanism or cable, a shared fault with the GTI.",Mechanism or cable fault,Repair or replace bonnet release mechanism/cable,"[""Difficult bonnet release"", ""Cable slack or break""]",Test bonnet release mechanism for smooth operation.,1,1,"[{""video_id"": ""04rxrrv6yyE"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,Shared fault with GTI models.,1
torsion_beam_suspension_ride,Harsh ride on torsion beam suspension,Harsh Ride,suspension,structural,low,high,"[""1.0_TSI"", ""1.2_TSI"", ""1.4_TSI"", ""1.6_TDI""]",,,Noticeably harsher and less composed ride over poor surfaces compared to multi-link rear suspension.,Torsion beam rear suspension design,Aftermarket suspension upgrades or live with it,"[""Firm ride"", ""Poor surface compliance""]",Test drive on rough roads to assess ride comfort.,1,1,"[{""video_id"": ""FxfcS30ulZ4"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""list_format""}]",youtube,medium,"Design characteristic, not a failure.",1
sunroof_leaks,Panoramic sunroof leaks and drain clogging,Sunroof Leaks,body,fluid_leak,medium,high,[],,,"Water ingress into cabin, wet headliners, and electrical issues due to clogged or faulty sunroof drain tubes.",Clogged drain tubes or seal failure,Clear drain tubes or replace seals,"[""Damp headliner"", ""Water stains"", ""Electrical glitches""]",Check for water stains on headliner and test sunroof drainage.,1,1,"[{""video_id"": ""FxfcS30ulZ4"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""list_format""}]",youtube,medium,Affects models with panoramic sunroof.,1
excessive_oil_consumption,Excessive oil consumption on early TSI engines,Oil Consumption,engine,chronic_failure,medium,high,"[""1.2_TSI"", ""1.4_TSI""]",made to mid-2014 plus the weakest 1.2 liter TSI made to 2017,100k km,"Engine consumes excessive amounts of oil, typically noticeable after 100,000 km or later.",Piston ring or valve stem seal issues,Engine repair or top up oil frequently,"[""Low oil between changes"", ""Blue smoke""]",Check oil level and consumption history; look for blue exhaust smoke.,1,1,"[{""video_id"": ""4f1aVIA801g"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""organic""}]",youtube,medium,Affects specific production periods.,1
coolant_leak_thermostat_housing,Coolant leak from thermostat housing,Thermostat leak,cooling,fluid_leak,medium,high,"[""1.0_TSI"", ""1.2_TSI"", ""1.4_TSI"", ""1.5_TSI"", ""1.8_TSI"", ""2.0_TSI""]",mostly in the before phase lift cars,,Coolant loss and potential overheating due to leaks from the thermostat/water pump housing.,,,"[""Coolant loss"", ""Overheating""]",Check for coolant residue around thermostat housing and water pump.,1,1,"[{""video_id"": ""4f1aVIA801g"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
rear_main_seal_oil_leak,Rear main seal oil leak,Rear seal leak,engine,fluid_leak,medium,high,"[""1.0_TSI"", ""1.2_TSI"", ""1.4_TSI"", ""1.5_TSI"", ""1.8_TSI"", ""2.0_TSI""]",,,"Oil leak from the rear of the engine, leading to oil spots under the car and potential low oil level.",,,"[""Oil spots under car"", ""Low oil level""]",Inspect bell housing area and undercarriage for oil leaks.,1,1,"[{""video_id"": ""4f1aVIA801g"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
