issue_id,label,label_short,system_component,issue_type,severity,confidence,affected_engines,affected_years,onset_km_range,symptom,cause,fix,warning_signs,inspection_advice,mention_count,distinct_channel_count,source_videos,source,data_quality,notes,corroboration_count
carbon_buildup_intake_valves,Carbon buildup on direct injection intake valves,Carbon buildup,engine,chronic_failure,medium,high,"[""1.4_TSI"", ""1.8_TSI"", ""2.0_TSI"", ""2.0_TSI_R""]",,80k-150k km,"Rough idle, misfires, and loss of power due to carbon deposits on direct injection engine intake valves.",Lack of fuel wash over intake valves in direct injection engines,Walnut blasting or chemical cleaning of intake valves,"[""Rough idle"", ""Misfires"", ""Reduced power"", ""Poor fuel economy""]",Consider a borescope inspection of intake valves if high mileage and symptoms present.,1,1,"[{""video_id"": ""EonkR-ss2bs"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,high,Common issue on many direct injection petrol engines.,1
egr_valve_problems,EGR valve problems,EGR issues,exhaust,chronic_failure,medium,high,"[""1.6_TDI"", ""2.0_TDI""]",,,There can be problems with the exhaust gas recirculation valve.,Carbon buildup from exhaust gases.,Cleaning or replacement of the EGR valve.,"[""loss of power"", ""rough idle"", ""check engine light""]",Check for fault codes related to EGR flow.,1,1,"[{""video_id"": ""vGDO9iC6Mfk"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""list_format""}]",youtube,medium,Often related to DPF clogging in diesel engines.,1
exhaust_mount_failure,Exhaust system mounts broken,Exhaust mounts broken,exhaust,structural,medium,high,"[""2.0_TDI""]",,,"The entire exhaust system is hanging loose due to broken mounts, causing a rattling noise.",Corrosion or fatigue of rubber/metal mounts.,Replacement of broken exhaust hangers or mounts.,"[""rattling from undercarriage"", ""exhaust visibly hanging low""]",Visually inspect exhaust hangers and mounts for breaks or excessive corrosion.,1,1,"[{""video_id"": ""75buEMYS0wc"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""organic""}]",youtube,high,,1
charge_cooler_oil_leak,Charge cooler hose oil leak,Boost leak,engine,fluid_leak,medium,high,"[""2.0_TDI""]",,,"Oil leak observed from the charge cooler hose connection, potentially causing a boost leak.",Failed seal or loose connection at charge cooler hose.,Replace seal or tighten/replace hose connection.,"[""oil residue around charge cooler"", ""loss of boost pressure"", ""reduced performance""]",Inspect charge cooler and intercooler hoses for oil leaks and secure connections.,1,1,"[{""video_id"": ""75buEMYS0wc"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""organic""}]",youtube,high,Common on turbocharged diesel engines.,1
high_oil_consumption,High oil consumption,Oil consumption,engine,chronic_failure,medium,medium,"[""1.4_TSI""]",,,Some petrol models can suffer from high oil consumption.,Piston ring wear or valve stem seal issues.,Engine overhaul or replacement of piston rings/valve seals.,"[""frequent need to top up oil"", ""blue smoke from exhaust""]",Check oil level and consumption history. Look for blue smoke on startup or acceleration.,1,1,"[{""video_id"": ""vGDO9iC6Mfk"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""list_format""}]",youtube,medium,Often linked to timing chain issues on 1.4 TSI.,1
headliner_sagging,Headliner fabric detaches and sags from roof,Headliner sagging,body,structural,low,high,"[""1.2_TSI"", ""1.4"", ""1.4_TSI"", ""1.6"", ""1.6_TDI"", ""1.8_TSI"", ""2.0_TDI"", ""2.0_TSI"", ""2.0_TSI_R""]",,,The headliner fabric detaches and sags from the roof.,Adhesive failure over time,Re-glue or replace headliner fabric,"[""Fabric drooping"", ""Visible sagging""]","Check roof lining for any sagging or detachment, especially at edges and center.",1,1,"[{""video_id"": ""G6ahk3clUvQ"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Common age-related issue across many models.,1
harmonic_balancer_failure,Harmonic balancer failure,Harmonic balancer,engine,wear_item,medium,medium,"[""1.6""]",,,The harmonic balancer on the back is noted as a problem.,Wear or rubber deterioration,Replace harmonic balancer,"[""Vibration"", ""Unusual engine noise""]","Inspect harmonic balancer for cracks, separation, or excessive wear.",1,1,"[{""video_id"": ""gjEg96qtZcM"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,low,Symptom description is vague; more details needed.,1
inlet_manifold_fault,Engine management light on without driving issues,Engine light on,engine,sensor_fault,low,medium,"[""1.8_TSI"", ""2.0_TSI""]",,,"Engine management light remains on, but does not affect driving.",Possible inlet manifold or sensor fault,Diagnostic scan and potential sensor or manifold repair,"[""Check engine light illuminated""]",Perform OBD2 scan for fault codes related to intake or sensors.,1,1,"[{""video_id"": ""6tJyCdtTlzM"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Symptom is non-specific; could be related to various sensors.,1
carbon_buildup_intake_valves,Carbon buildup on direct injection intake valves,Carbon buildup,engine,chronic_failure,medium,high,"[""1.4_TSI"", ""1.8_TSI"", ""2.0_TSI"", ""2.0_TSI_R""]",,80k-150k km,"Rough idle, misfires, and loss of power due to carbon deposits on direct injection engine intake valves.",Lack of fuel wash over intake valves in direct injection engines,Walnut blasting or chemical cleaning of intake valves,"[""Rough idle"", ""Misfires"", ""Reduced power"", ""Poor fuel economy""]",Consider a borescope inspection of intake valves if high mileage and symptoms present.,1,1,"[{""video_id"": ""EonkR-ss2bs"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,high,Common issue on many direct injection petrol engines.,1
dpf_failure,Diesel particulate filter problems requiring replacement,DPF failure,exhaust,chronic_failure,high,high,"[""1.6_TDI"", ""2.0_TDI""]",,120k-200k km,"The car had DPF problems, leading to a repair where the whole diesel particulate filter was swapped out.",Clogging from short trips preventing regeneration,DPF replacement or forced regeneration,"[""Warning light"", ""Reduced power"", ""Increased fuel consumption""]",Check for DPF warning lights and ask about driving patterns (frequent short trips increase risk).,1,1,"[{""video_id"": ""pSXXj2fgMwc"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,"Common issue on diesel vehicles, especially with urban driving.",1
headliner_sagging,Headliner fabric detaches and sags from roof,Headliner sagging,body,structural,low,high,"[""1.2_TSI"", ""1.4"", ""1.4_TSI"", ""1.6"", ""1.6_TDI"", ""1.8_TSI"", ""2.0_TDI"", ""2.0_TSI"", ""2.0_TSI_R""]",,,The headliner fabric detaches and sags from the roof.,Adhesive failure over time,Re-glue or replace headliner fabric,"[""Fabric drooping"", ""Visible sagging""]","Check roof lining for any sagging or detachment, especially at edges and center.",1,1,"[{""video_id"": ""G6ahk3clUvQ"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Common age-related issue across many models.,1
electrical_body_issues_compilation,Various electrical and body fitment issues,Electrical/body issues,electrical,intermittent_fault,low,medium,[],,,"Multiple minor issues: auto light sensor not working, mirror cap clips break easily, rear badge difficult to remove, steering wheel button trim incompatibility, climate control panel uses non-standard fastener.","Design flaws, fragile clips, compatibility issues","Sensor replacement, careful part handling, part compatibility verification, proper tool use","[""Lights not auto-activating"", ""Broken mirror clips"", ""Fitment issues with upgrades""]","Test auto light function, inspect mirror caps for damage, check for aftermarket modifications.",1,1,"[{""video_id"": ""OnmGcPvVR3g"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Compilation of minor issues from a single source video; may not be widespread.,1
inlet_manifold_fault,Engine management light on without driving issues,Engine light on,engine,sensor_fault,low,medium,"[""1.8_TSI"", ""2.0_TSI""]",,,"Engine management light remains on, but does not affect driving.",Possible inlet manifold or sensor fault,Diagnostic scan and potential sensor or manifold repair,"[""Check engine light illuminated""]",Perform OBD2 scan for fault codes related to intake or sensors.,1,1,"[{""video_id"": ""6tJyCdtTlzM"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Symptom is non-specific; could be related to various sensors.,1
harmonic_balancer_failure,Harmonic balancer failure,Harmonic balancer,engine,wear_item,medium,medium,"[""1.6""]",,,The harmonic balancer on the back is noted as a problem.,Wear or rubber deterioration,Replace harmonic balancer,"[""Vibration"", ""Unusual engine noise""]","Inspect harmonic balancer for cracks, separation, or excessive wear.",1,1,"[{""video_id"": ""gjEg96qtZcM"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,low,Symptom description is vague; more details needed.,1
rear_suspension_arm_bush_wear,Rear suspension arm bush wear,Suspension bush wear,suspension,wear_item,medium,high,"[""1.6""]",,,Offside rear suspension arm pin or bush is worn.,,,[],,1,1,"[{""video_id"": ""gjEg96qtZcM"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
exhaust_pipe_minor_leak,Exhaust pipe minor gas leak,Exhaust leak,exhaust,fluid_leak,low,high,"[""1.6""]",,,Exhaust pipe has a minor leak of gases.,,,[],,1,1,"[{""video_id"": ""gjEg96qtZcM"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
coolant_level_sensor_fault,Coolant level sensor fault,Coolant sensor fault,cooling,sensor_fault,low,high,"[""1.6""]",,,"Check coolant warning light is flashing, suspected dodgy sensor.",,,[],,1,1,"[{""video_id"": ""gjEg96qtZcM"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
glow_plug_module_fault,Glow plug module fault,Glow plug fault,electrical,sensor_fault,medium,high,"[""1.6""]",,,OBD scan shows a glow plug module control circuit fault.,,,[],,1,1,"[{""video_id"": ""gjEg96qtZcM"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
electrical_body_issues_compilation,Various electrical and body fitment issues,Electrical/body issues,electrical,intermittent_fault,low,medium,[],,,"Multiple minor issues: auto light sensor not working, mirror cap clips break easily, rear badge difficult to remove, steering wheel button trim incompatibility, climate control panel uses non-standard fastener.","Design flaws, fragile clips, compatibility issues","Sensor replacement, careful part handling, part compatibility verification, proper tool use","[""Lights not auto-activating"", ""Broken mirror clips"", ""Fitment issues with upgrades""]","Test auto light function, inspect mirror caps for damage, check for aftermarket modifications.",1,1,"[{""video_id"": ""OnmGcPvVR3g"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Compilation of minor issues from a single source video; may not be widespread.,1
rear_suspension_arm_bush_wear,Rear suspension arm bush wear,Suspension bush wear,suspension,wear_item,medium,high,"[""1.6""]",,,Offside rear suspension arm pin or bush is worn.,,,[],,1,1,"[{""video_id"": ""gjEg96qtZcM"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
exhaust_pipe_minor_leak,Exhaust pipe minor gas leak,Exhaust leak,exhaust,fluid_leak,low,high,"[""1.6""]",,,Exhaust pipe has a minor leak of gases.,,,[],,1,1,"[{""video_id"": ""gjEg96qtZcM"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
coolant_level_sensor_fault,Coolant level sensor fault,Coolant sensor fault,cooling,sensor_fault,low,high,"[""1.6""]",,,"Check coolant warning light is flashing, suspected dodgy sensor.",,,[],,1,1,"[{""video_id"": ""gjEg96qtZcM"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
glow_plug_module_fault,Glow plug module fault,Glow plug fault,electrical,sensor_fault,medium,high,"[""1.6""]",,,OBD scan shows a glow plug module control circuit fault.,,,[],,1,1,"[{""video_id"": ""gjEg96qtZcM"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
diesel_particulate_filter_sensor_fault,DPF pressure sensor fault,DPF sensor fault,engine,sensor_fault,medium,high,"[""1.6""]",,,OBD scan shows a particulate filter pressure sensor A fault.,,,[],,1,1,"[{""video_id"": ""gjEg96qtZcM"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
neutral_position_sensor_fault,Neutral position sensor fault,Neutral sensor fault,gearbox,sensor_fault,medium,high,"[""1.6""]",,,OBD scan shows a neutral position sensor signal implausible fault.,,,[],,1,1,"[{""video_id"": ""gjEg96qtZcM"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
rear_door_controller_power_fault,Rear door controller power fault,Door controller fault,electrical,intermittent_fault,low,high,"[""1.6""]",,,"OBD scan shows a supply voltage fault for the rear left door controller, window does not work.",,,[],,1,1,"[{""video_id"": ""gjEg96qtZcM"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
air_conditioning_failure,Air conditioning system failure,AC failure,other,chronic_failure,medium,high,"[""1.6""]",,,Air conditioning does not work and likely needs a re-gas.,,,[],,1,1,"[{""video_id"": ""gjEg96qtZcM"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
interior_plastic_components_brittle,Brittle interior plastic components,Brittle interior plastics,body,wear_item,low,high,"[""1.6""]",,,"Multiple interior plastic parts are broken, including gear knob, cup holder, seat adjuster handle, and sunglass holder.",,,[],,1,1,"[{""video_id"": ""gjEg96qtZcM"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
carbon_buildup_intake_valves,Carbon buildup on intake valves,Carbon buildup,engine,chronic_failure,medium,high,"[""1.2_TSI"", ""1.4_TSI"", ""1.8_TSI"", ""2.0_TSI""]",pre-Mark 7,,Engine runs rough or loses power due to carbon deposits on intake valves.,Carbon deposits on intake valves,,"[""Rough idle"", ""Loss of power""]",Consider inspection or cleaning history of intake valves.,1,1,"[{""video_id"": ""ADUK5PFB4k4"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
oil_leaks_gaskets,Gaskets leak at high mileage,Oil leaks,engine,wear_item,medium,medium,"[""1.8_TSI"", ""2.0_TSI""]",,"130k km (approx 80,000 miles)",Oil dumping on the ground from gaskets and other places that start to leak.,Gasket wear at high mileage,,"[""Oil spots under car""]",Check for oil leaks around engine gaskets and underside.,1,1,"[{""video_id"": ""LFed8YNxj2M"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
defective_dual_mass_flywheel,Defective dual mass flywheel,Flywheel failure,gearbox,chronic_failure,high,high,"[""2.0_TSI_R""]",,,Vibrating clutch or powertrain when starting from a standstill.,,,[],,1,1,"[{""video_id"": ""CzWxijTPkHY"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
haldex_system_troubles,Haldex 4WD system troubles,Haldex failure,other,intermittent_fault,medium,medium,"[""2.0_TSI_R""]",early models,,Wheel spin under full throttle in low gear indicates defective four-wheel drive system.,Haldex system defect,,"[""Wheel spin in low gear under full throttle""]",Test acceleration in low gear for wheel spin.,1,1,"[{""video_id"": ""CzWxijTPkHY"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
diesel_particulate_filter_sensor_fault,DPF pressure sensor fault,DPF sensor fault,engine,sensor_fault,medium,high,"[""1.6""]",,,OBD scan shows a particulate filter pressure sensor A fault.,,,[],,1,1,"[{""video_id"": ""gjEg96qtZcM"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
neutral_position_sensor_fault,Neutral position sensor fault,Neutral sensor fault,gearbox,sensor_fault,medium,high,"[""1.6""]",,,OBD scan shows a neutral position sensor signal implausible fault.,,,[],,1,1,"[{""video_id"": ""gjEg96qtZcM"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
rear_door_controller_power_fault,Rear door controller power fault,Door controller fault,electrical,intermittent_fault,low,high,"[""1.6""]",,,"OBD scan shows a supply voltage fault for the rear left door controller, window does not work.",,,[],,1,1,"[{""video_id"": ""gjEg96qtZcM"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
air_conditioning_failure,Air conditioning system failure,AC failure,other,chronic_failure,medium,high,"[""1.6""]",,,Air conditioning does not work and likely needs a re-gas.,,,[],,1,1,"[{""video_id"": ""gjEg96qtZcM"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
interior_plastic_components_brittle,Brittle interior plastic components,Brittle interior plastics,body,wear_item,low,high,"[""1.6""]",,,"Multiple interior plastic parts are broken, including gear knob, cup holder, seat adjuster handle, and sunglass holder.",,,[],,1,1,"[{""video_id"": ""gjEg96qtZcM"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
carbon_buildup_intake_valves,Carbon buildup on intake valves,Carbon buildup,engine,chronic_failure,medium,high,"[""1.2_TSI"", ""1.4_TSI"", ""1.8_TSI"", ""2.0_TSI""]",pre-Mark 7,,Engine runs rough or loses power due to carbon deposits on intake valves.,Carbon deposits on intake valves,,"[""Rough idle"", ""Loss of power""]",Consider inspection or cleaning history of intake valves.,1,1,"[{""video_id"": ""ADUK5PFB4k4"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
oil_leaks_gaskets,Gaskets leak at high mileage,Oil leaks,engine,wear_item,medium,medium,"[""1.8_TSI"", ""2.0_TSI""]",,"130k km (approx 80,000 miles)",Oil dumping on the ground from gaskets and other places that start to leak.,Gasket wear at high mileage,,"[""Oil spots under car""]",Check for oil leaks around engine gaskets and underside.,1,1,"[{""video_id"": ""LFed8YNxj2M"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
defective_dual_mass_flywheel,Defective dual mass flywheel,Flywheel failure,gearbox,chronic_failure,high,high,"[""2.0_TSI_R""]",,,Vibrating clutch or powertrain when starting from a standstill.,,,[],,1,1,"[{""video_id"": ""CzWxijTPkHY"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
haldex_system_troubles,Haldex 4WD system troubles,Haldex failure,other,intermittent_fault,medium,medium,"[""2.0_TSI_R""]",early models,,Wheel spin under full throttle in low gear indicates defective four-wheel drive system.,Haldex system defect,,"[""Wheel spin in low gear under full throttle""]",Test acceleration in low gear for wheel spin.,1,1,"[{""video_id"": ""CzWxijTPkHY"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
worn_steering_poles,Worn steering poles,Steering wear,suspension,wear_item,low,medium,"[""2.0_TSI_R""]",,,Chassis makes a lot of cracking noises and steering feels vague.,Worn steering poles,,"[""Cracking noises from chassis"", ""Vague steering feel""]",Check steering components for play and listen for noises over bumps.,1,1,"[{""video_id"": ""CzWxijTPkHY"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
headlight_failure,Headlights going out,Headlight failure,electrical,intermittent_fault,low,medium,"[""1.8_TSI"", ""2.0_TSI""]",,,"Headlights going out, noted as a common issue.",,,"[""Headlights intermittently failing""]",Check headlight operation and wiring.,1,1,"[{""video_id"": ""LFed8YNxj2M"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
door_drainage_clogging,Door drainage clogging,Drain clog,body,wear_item,low,medium,"[""2.0_TSI_R""]",,,"Drainage holes can become blocked by leaves and dirt, preventing water drainage.",Blockage of drainage holes,Regular cleaning of drainage holes,"[""Water accumulation in door""]",Check door drainage holes for blockages.,1,1,"[{""video_id"": ""CzWxijTPkHY"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
water_pump_thermostat_leak,Plastic water pump/thermostat housing leak,Coolant Leak,cooling,fluid_leak,medium,high,"[""1.4_TSI"", ""1.8_TSI"", ""2.0_TSI"", ""2.0_TSI_R""]",,,Coolant leak from the plastic water pump or thermostat housing.,,,"[""Coolant leak"", ""Low coolant level""]",,1,1,"[{""video_id"": ""ADUK5PFB4k4"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
timing_chain_premature_wear,Premature timing chain wear on early EA111 engines,Timing chain wear,engine,chronic_failure,high,high,"[""1.2_TSI"", ""1.4_TSI""]",cars made to 2011,20k-100k km,"Timing chain mechanism can wear before 100,000 km, sometimes requiring replacement as early as 20,000-30,000 km.",Premature wear of timing chain components.,"Replace timing chain, tensioner, and guides.","[""Timing chain rattle on startup""]",Check service history for timing chain replacement; listen for startup rattle.,1,1,"[{""video_id"": ""SWyKL-IK9Ww"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Affects EA111 chain-driven petrol engines up to 2011.,1
headlight_failure,Headlights going out,Headlight failure,electrical,intermittent_fault,low,medium,"[""1.8_TSI"", ""2.0_TSI""]",,,"Headlights going out, noted as a common issue.",,,"[""Headlights intermittently failing""]",Check headlight operation and wiring.,1,1,"[{""video_id"": ""LFed8YNxj2M"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
worn_steering_poles,Worn steering poles,Steering wear,suspension,wear_item,low,medium,"[""2.0_TSI_R""]",,,Chassis makes a lot of cracking noises and steering feels vague.,Worn steering poles,,"[""Cracking noises from chassis"", ""Vague steering feel""]",Check steering components for play and listen for noises over bumps.,1,1,"[{""video_id"": ""CzWxijTPkHY"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,,1
power_folding_mirror_faults,Power folding mirror electrical faults,Mirror Faults,electrical,intermittent_fault,low,high,"[""2.0_TSI_R""]",,,Power folding mirrors can work erratically.,,,"[""Erratic mirror operation""]",Test power folding mirror function multiple times.,1,1,"[{""video_id"": ""55rbRo6ZUHs"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
early_turbo_failure,Early generation turbocharger failure,Turbo Failure,engine,chronic_failure,high,medium,"[""2.0_TSI"", ""2.0_TSI_R""]",early Mark 7,,"Turbocharger fails, leading to loss of power or engine warning lights.",,,"[""Loss of power"", ""Engine warning lights""]",,1,1,"[{""video_id"": ""ADUK5PFB4k4"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,low,"Note: Raw issue specifies 'early Mark 7' years, which may not align with the provided MK6 corpus years.",1
timing_chain_issues_ea111_ea888,Premature timing chain and tensioner wear on early engines,Timing chain wear,engine,chronic_failure,high,high,"[""1.2_TSI"", ""1.4_TSI"", ""1.8_TSI"", ""2.0_TSI""]",cars made to mid 2012,20k-100k km,"Timing chain mechanism can wear before 100,000 km, sometimes requiring replacement as early as 20,000-30,000 km. Early weak version of the timing chain tensioner can fail, potentially causing catastrophic engine damage.",Premature wear of timing chain components. Failure of the weak early-design timing chain tensioner.,"Replace timing chain, tensioner, and guides. Replace with updated timing chain tensioner.","[""Timing chain rattle on startup""]",Check service history for timing chain replacement; listen for startup rattle. Verify if the updated tensioner has been installed; check for startup rattle.,1,1,"[{""video_id"": ""SWyKL-IK9Ww"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Affects EA111 chain-driven petrol engines up to 2011. Critical issue on EA888 engines (1.8/2.0 TSI) up to mid-2012.,1
water_pump_thermostat_leak,Plastic water pump or thermostat housing leak,Coolant Leak,cooling,fluid_leak,medium,high,"[""1.4_TSI"", ""1.8_TSI"", ""2.0_TSI"", ""2.0_TSI_R""]",,,Coolant leak from the plastic water pump or thermostat housing.,,,"[""Coolant leak"", ""Low coolant level""]",,1,1,"[{""video_id"": ""ADUK5PFB4k4"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
power_folding_mirror_faults,Power folding mirror electrical faults,Mirror Faults,electrical,intermittent_fault,low,high,"[""2.0_TSI_R""]",,,Power folding mirrors can work erratically.,,,"[""Erratic mirror operation""]",Test power folding mirror function multiple times.,1,1,"[{""video_id"": ""55rbRo6ZUHs"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
early_turbo_failure,Early generation turbocharger failure,Turbo Failure,engine,chronic_failure,high,medium,"[""2.0_TSI"", ""2.0_TSI_R""]",early Mark 7,,"Turbocharger fails, leading to loss of power or engine warning lights.",,,"[""Loss of power"", ""Engine warning lights""]",,1,1,"[{""video_id"": ""ADUK5PFB4k4"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,low,"Note: Raw issue specifies 'early Mark 7' years, which may not align with the provided MK6 corpus years.",1
sunroof_drain_clogging,Sunroof drainage channels clog and cause leaks,Sunroof drain clog,body,fluid_leak,medium,medium,"[""2.0_TSI_R""]",,,Clogged sunroof drains cause water ingress that can damage interior electronics and upholstery.,Debris clogging sunroof drainage tubes.,Clear sunroof drainage channels regularly.,"[""Water dripping from headliner, wet A-pillars""]",Test sunroof drainage by pouring water into channels and checking for proper flow.,1,1,"[{""video_id"": ""55rbRo6ZUHs"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Preventative maintenance is key to avoid electrical damage.,1
turbo_wastegate_actuator_sticking,Turbo wastegate actuator sticking,Wastegate sticking,engine,intermittent_fault,medium,medium,"[""1.2_TSI""]",,,"Turbo wastegate actuator arm can become stuck, affecting turbo boost pressure and engine performance.",Carbon buildup or mechanical seizure of the wastegate actuator.,Clean or replace the turbo wastegate actuator.,"[""Reduced power, boost pressure faults, engine warning light""]",Check for fault codes related to boost pressure; inspect actuator movement.,1,1,"[{""video_id"": ""SWyKL-IK9Ww"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,,1
oil_dilution_fuel_short_trips,Oil dilution from fuel on short trips,Oil dilution,engine,wear_item,medium,medium,"[""1.2_TSI""]",,,"Fuel can slowly contaminate the engine oil, especially when the car is used primarily for very short distances.","Incomplete combustion and fuel wash-down into crankcase during short, cold trips.",Use the car for longer drives to heat oil fully; monitor oil level and change intervals.,"[""Fuel smell in oil, rising oil level""]",Check oil level and smell for fuel contamination; review driving patterns.,1,1,"[{""video_id"": ""SWyKL-IK9Ww"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Common in direct-injection turbo engines used for city driving.,1
timing_chain_tensioner_failure,Weak timing chain tensioner failure on early EA888,Chain tensioner failure,engine,chronic_failure,high,high,"[""2.0_TSI""]",cars made to mid 2012,before 100k km,"Early weak version of the timing chain tensioner can fail, potentially causing catastrophic engine damage.",Failure of the weak early-design timing chain tensioner.,Replace with updated timing chain tensioner.,"[""Timing chain rattle, especially on startup""]",Verify if the updated tensioner has been installed; check for startup rattle.,1,1,"[{""video_id"": ""SWyKL-IK9Ww"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Critical issue on EA888 engines (1.8/2.0 TSI) up to mid-2012.,1
intake_valve_carbon_buildup,Intake valve carbon buildup from direct injection,Carbon buildup,engine,chronic_failure,medium,high,"[""1.2_TSI"", ""1.4_TSI"", ""1.8_TSI"", ""2.0_TSI"", ""2.0_TSI_R""]",,,"Carbon buildup occurs on the intake valves due to direct injection, requiring periodic cleaning.",Direct injection fuel system,Periodic intake valve cleaning,"[""Rough idle"", ""Reduced power"", ""Poor fuel economy""]",Check for carbon deposits during intake inspection if possible.,1,1,"[{""video_id"": ""SWyKL-IK9Ww"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Common in all direct injection TSI engines.,1
water_ingress_multiple_points,Water ingress through various seals and lights,Water leaks,body,fluid_leak,medium,medium,"[""2.0_TSI_R""]",,,"Water leaks into cabin through speaker seals, window regulator seals, tail lights, and rear footwells.",Failed or degraded seals.,Inspect and replace affected seals; clear drainage channels.,"[""Damp carpets, musty smell, water stains""]","Check interior carpets and footwells for dampness or water stains, especially after rain.",1,1,"[{""video_id"": ""55rbRo6ZUHs"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,"Common in Golf MK6, particularly on R models.",1
