issue_id,label,label_short,system_component,issue_type,severity,confidence,affected_engines,affected_years,onset_km_range,symptom,cause,fix,warning_signs,inspection_advice,mention_count,distinct_channel_count,source_videos,source,data_quality,notes,corroboration_count
pcv_valve_diaphragm_failure,PCV valve/diaphragm failure,PCV failure,engine,wear_item,medium,high,"[""EA888 Gen 3"", ""EA888 Gen 4""]",,,"Engine oil consumption, rough idle, or oil leaks.",PCV valve or diaphragm wear/rupture,PCV valve replacement,"[""Increased oil consumption"", ""Rough idle"", ""Oil leaks around valve cover""]",Check for oil leaks and monitor oil consumption.,1,1,"[{""video_id"": ""ADUK5PFB4k4"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""list_format""}]",youtube,high,,1
water_pump_thermostat_leak,Plastic water pump and thermostat housing leak,Water pump leak,cooling,fluid_leak,high,high,"[""EA888 Gen 3"", ""EA888 Gen 4""]",,,Coolant loss and potential overheating due to leaking plastic housing.,Plastic housing failure,Replace water pump/thermostat assembly,"[""Coolant level drop"", ""Overheating warning""]",Check for coolant residue around pump housing and coolant level.,1,1,"[{""video_id"": ""ADUK5PFB4k4"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,Common on EA888 engines.,1
clutch_at_power_limit,Clutch wear at factory power limit,Clutch wear,gearbox,wear_item,medium,medium,"[""2.0_TSI""]",,,"Clutch wear is accelerated, especially with tuning, and may require an uprated unit.",Clutch at factory power limit,Uprated clutch kit,"[""Clutch slip"", ""Burning smell""]",Test for clutch slip under hard acceleration.,1,1,"[{""video_id"": ""5XND3jWg3sc"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,Accelerated by tuning.,1
sunroof_seal_failure,Sunroof seal fitment or part issue,Sunroof leak,body,fluid_leak,medium,medium,"[""all""]",,,Potential water ingress due to incorrectly fitted or inadequately sized factory sunroof seal.,Incorrect seal fitment or part,Reseal or replace sunroof seal,"[""Water stains on headliner"", ""Damp interior""]",Check for water marks around sunroof and headliner after rain.,1,1,"[{""video_id"": ""5XND3jWg3sc"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
washer_fluid_sensor_failure,Washer fluid sensor failure,Washer sensor fault,electrical,sensor_fault,low,medium,"[""all""]",,,"Engine management light for washer fluid or sensor rattle, often due to incorrect fluid use.",Sensor failure or incorrect fluid,Replace sensor or use correct fluid,"[""Warning light"", ""Rattle from reservoir""]",Check washer fluid warning light and listen for reservoir rattle.,1,1,"[{""video_id"": ""5XND3jWg3sc"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,Often due to incorrect fluid.,1
body_panel_misalignment,Front bumper misalignment at delivery,Bumper misalignment,body,structural,low,medium,"[""2.0_TSI""]",,,There was a relatively large gap between the headlight and the bumper on the passenger side.,,,[],Check panel gaps around front bumper and headlights.,1,1,"[{""video_id"": ""2cfJPerhPss"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""organic""}]",youtube,medium,,1
headlight_foreign_object,Foreign object inside headlight assembly,Headlight debris,body,other,low,medium,"[""2.0_TSI""]",,,"A small piece of plastic was loose inside the passenger front headlight, bouncing around when driving.",,,[],Inspect headlight assemblies for loose debris or rattling sounds.,1,1,"[{""video_id"": ""2cfJPerhPss"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""organic""}]",youtube,medium,,1
pcv_valve_diaphragm_failure,PCV valve/diaphragm failure,PCV failure,engine,wear_item,medium,high,"[""EA888 Gen 3"", ""EA888 Gen 4""]",,,"Engine oil consumption, rough idle, or oil leaks.",PCV valve or diaphragm wear/rupture,PCV valve replacement,"[""Increased oil consumption"", ""Rough idle"", ""Oil leaks around valve cover""]",Check for oil leaks and monitor oil consumption.,1,1,"[{""video_id"": ""ADUK5PFB4k4"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""list_format""}]",youtube,high,,1
water_pump_thermostat_leak,Plastic water pump and thermostat housing leak,Water pump leak,cooling,fluid_leak,high,high,"[""EA888 Gen 3"", ""EA888 Gen 4""]",,,Coolant loss and potential overheating due to leaking plastic housing.,Plastic housing failure,Replace water pump/thermostat assembly,"[""Coolant level drop"", ""Overheating warning""]",Check for coolant residue around pump housing and coolant level.,1,1,"[{""video_id"": ""ADUK5PFB4k4"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,Common on EA888 engines.,1
clutch_at_power_limit,Clutch wear at factory power limit,Clutch wear,gearbox,wear_item,medium,medium,"[""2.0_TSI""]",,,"Clutch wear is accelerated, especially with tuning, and may require an uprated unit.",Clutch at factory power limit,Uprated clutch kit,"[""Clutch slip"", ""Burning smell""]",Test for clutch slip under hard acceleration.,1,1,"[{""video_id"": ""5XND3jWg3sc"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,Accelerated by tuning.,1
sunroof_seal_failure,Sunroof seal fitment or part issue,Sunroof leak,body,fluid_leak,medium,medium,"[""all""]",,,Potential water ingress due to incorrectly fitted or inadequately sized factory sunroof seal.,Incorrect seal fitment or part,Reseal or replace sunroof seal,"[""Water stains on headliner"", ""Damp interior""]",Check for water marks around sunroof and headliner after rain.,1,1,"[{""video_id"": ""5XND3jWg3sc"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
washer_fluid_sensor_failure,Washer fluid sensor failure,Washer sensor fault,electrical,sensor_fault,low,medium,"[""all""]",,,"Engine management light for washer fluid or sensor rattle, often due to incorrect fluid use.",Sensor failure or incorrect fluid,Replace sensor or use correct fluid,"[""Warning light"", ""Rattle from reservoir""]",Check washer fluid warning light and listen for reservoir rattle.,1,1,"[{""video_id"": ""5XND3jWg3sc"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,Often due to incorrect fluid.,1
water_ingress_speaker_bracket,Water ingress from door speaker bracket,Door water leak,body,fluid_leak,medium,medium,"[""all""]",,,Damp or discolored carpet in passenger footwell from a crack in the door speaker mounting bracket.,Cracked door speaker bracket,Seal or replace bracket,"[""Damp footwell carpet"", ""Discoloration""]",Check passenger footwell carpet for dampness and inspect door speaker brackets.,1,1,"[{""video_id"": ""5XND3jWg3sc"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
blower_motor_failure,HVAC blower motor failure,Blower motor fault,electrical,chronic_failure,medium,medium,"[""all""]",,,Poor heater performance or weak fan speed on all settings.,Blower motor failure,Replace blower motor,"[""Weak airflow"", ""No fan operation""]",Test HVAC fan at all speed settings.,1,1,"[{""video_id"": ""5XND3jWg3sc"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
ac_solenoid_valve_failure,Air conditioning solenoid valve failure,AC valve fault,cooling,sensor_fault,medium,medium,"[""all""]",,,Poor air conditioning performance accompanied by a noise from the engine bay.,Solenoid valve failure,Replace AC solenoid valve,"[""Poor cooling"", ""Unusual engine bay noise""]",Test AC cooling performance and listen for abnormal noises.,1,1,"[{""video_id"": ""5XND3jWg3sc"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
subframe_bolt_issue,Front subframe bolt clunking,Subframe clunk,suspension,noise,medium,medium,"[""all""]",,,Clunking sound from the front end not caused by worn dampers or bushings.,Subframe bolt issue,Tighten or replace subframe bolts,"[""Front end clunking over bumps""]",Listen for clunks from front suspension over bumps and check subframe bolts.,1,1,"[{""video_id"": ""5XND3jWg3sc"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
bonnet_release_cable_failure,Broken bonnet release cable,Bonnet cable break,body,structural,high,medium,"[""all""]",,,Inability to open the bonnet due to a broken release cable.,Cable failure,Replace bonnet release cable,"[""Stiff bonnet release"", ""Cable slack""]",Test bonnet release operation for smoothness.,1,1,"[{""video_id"": ""5XND3jWg3sc"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
carbon_buildup_on_intake_valves,Carbon buildup on intake valves,Carbon Buildup,engine,chronic_failure,medium,high,"[""2.0_TSI""]",,~100000 km,"Reduced engine performance, rough idle, or misfires.",Direct injection design leading to deposit accumulation.,Manual cleaning of intake valves.,"[""Rough idle"", ""Misfires"", ""Loss of power""]","Check for service history of valve cleaning around 100,000 km.",1,1,"[{""video_id"": ""5XND3jWg3sc"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,Common maintenance item for direct injection engines.,1
pcv_failure_rear_main_seal_leak,PCV failure causing rear main seal leak,PCV / Oil Leak,engine,fluid_leak,medium,high,"[""2.0_TSI""]",,,Oil leak from the rear of the engine.,PCV failure pressurizing the crankcase.,Replace PCV valve and rear main seal as needed.,"[""Oil spots under car"", ""Oil consumption""]",Inspect engine rear for oil leaks and check PCV system function.,1,1,"[{""video_id"": ""5XND3jWg3sc"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
cooling_system_thermostat_housing_leak,Thermostat housing coolant leak,Coolant Leak,cooling,fluid_leak,medium,high,"[""2.0_TSI""]",,,Coolant smell or loss.,Deterioration of the plastic thermostat housing.,Replace thermostat housing assembly.,"[""Coolant smell"", ""Low coolant level"", ""Overheating""]",Check thermostat housing and coolant hoses for leaks or seepage.,1,1,"[{""video_id"": ""5XND3jWg3sc"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
water_pump_failure,Water pump failure,Water Pump,cooling,chronic_failure,high,high,"[""2.0_TSI""]",,,Coolant loss or overheating.,Failing water pump.,Replace water pump.,"[""Overheating"", ""Coolant leak under car"", ""Coolant low warning""]",Check for coolant leaks around the water pump and inspect coolant level and condition.,1,1,"[{""video_id"": ""5XND3jWg3sc"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
plastic_oil_pan_plug_leak,Plastic oil pan and plug leaks,Oil pan leak,engine,fluid_leak,medium,medium,"[""2.0_TSI""]",,,Potential oil leaks if the plastic drain plug is reused or from heat-cycled plastic oil pan.,Plastic drain plug or pan failure,Replace drain plug or oil pan,"[""Oil spots under car"", ""Low oil level""]",Inspect oil pan and drain plug area for leaks.,1,1,"[{""video_id"": ""5XND3jWg3sc"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,Avoid reusing plastic drain plug.,1
water_ingress_speaker_bracket,Water ingress from door speaker bracket,Door water leak,body,fluid_leak,medium,medium,"[""all""]",,,Damp or discolored carpet in passenger footwell from a crack in the door speaker mounting bracket.,Cracked door speaker bracket,Seal or replace bracket,"[""Damp footwell carpet"", ""Discoloration""]",Check passenger footwell carpet for dampness and inspect door speaker brackets.,1,1,"[{""video_id"": ""5XND3jWg3sc"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
blower_motor_failure,HVAC blower motor failure,Blower motor fault,electrical,chronic_failure,medium,medium,"[""all""]",,,Poor heater performance or weak fan speed on all settings.,Blower motor failure,Replace blower motor,"[""Weak airflow"", ""No fan operation""]",Test HVAC fan at all speed settings.,1,1,"[{""video_id"": ""5XND3jWg3sc"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
ac_solenoid_valve_failure,Air conditioning solenoid valve failure,AC valve fault,cooling,sensor_fault,medium,medium,"[""all""]",,,Poor air conditioning performance accompanied by a noise from the engine bay.,Solenoid valve failure,Replace AC solenoid valve,"[""Poor cooling"", ""Unusual engine bay noise""]",Test AC cooling performance and listen for abnormal noises.,1,1,"[{""video_id"": ""5XND3jWg3sc"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
subframe_bolt_issue,Front subframe bolt clunking,Subframe clunk,suspension,noise,medium,medium,"[""all""]",,,Clunking sound from the front end not caused by worn dampers or bushings.,Subframe bolt issue,Tighten or replace subframe bolts,"[""Front end clunking over bumps""]",Listen for clunks from front suspension over bumps and check subframe bolts.,1,1,"[{""video_id"": ""5XND3jWg3sc"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
bonnet_release_cable_failure,Broken bonnet release cable,Bonnet cable break,body,structural,high,medium,"[""all""]",,,Inability to open the bonnet due to a broken release cable.,Cable failure,Replace bonnet release cable,"[""Stiff bonnet release"", ""Cable slack""]",Test bonnet release operation for smoothness.,1,1,"[{""video_id"": ""5XND3jWg3sc"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
carbon_buildup_on_intake_valves,Carbon buildup on intake valves,Carbon Buildup,engine,chronic_failure,medium,high,"[""2.0_TSI""]",,~100000 km,"Reduced engine performance, rough idle, or misfires.",Direct injection design leading to deposit accumulation.,Manual cleaning of intake valves.,"[""Rough idle"", ""Misfires"", ""Loss of power""]","Check for service history of valve cleaning around 100,000 km.",1,1,"[{""video_id"": ""5XND3jWg3sc"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,Common maintenance item for direct injection engines.,1
pcv_failure_rear_main_seal_leak,PCV failure causing rear main seal leak,PCV / Oil Leak,engine,fluid_leak,medium,high,"[""2.0_TSI""]",,,Oil leak from the rear of the engine.,PCV failure pressurizing the crankcase.,Replace PCV valve and rear main seal as needed.,"[""Oil spots under car"", ""Oil consumption""]",Inspect engine rear for oil leaks and check PCV system function.,1,1,"[{""video_id"": ""5XND3jWg3sc"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
cooling_system_thermostat_housing_leak,Thermostat housing coolant leak,Coolant Leak,cooling,fluid_leak,medium,high,"[""2.0_TSI""]",,,Coolant smell or loss.,Deterioration of the plastic thermostat housing.,Replace thermostat housing assembly.,"[""Coolant smell"", ""Low coolant level"", ""Overheating""]",Check thermostat housing and coolant hoses for leaks or seepage.,1,1,"[{""video_id"": ""5XND3jWg3sc"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
water_pump_failure,Water pump failure,Water Pump,cooling,chronic_failure,high,high,"[""2.0_TSI""]",,,Coolant loss or overheating.,Failing water pump.,Replace water pump.,"[""Overheating"", ""Coolant leak under car"", ""Coolant low warning""]",Check for coolant leaks around the water pump and inspect coolant level and condition.,1,1,"[{""video_id"": ""5XND3jWg3sc"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
turbocharger_manifold_seal_failure,Turbocharger to manifold seal failure,Turbo Seal,engine,chronic_failure,high,medium,"[""2.0_TSI""]",2015 to 2017,,Turbo failure.,Weak turbo-to-manifold seal on specific turbo unit (06K 145 702N).,Replace turbocharger or repair seal.,"[""Loss of boost"", ""Unusual turbo noises"", ""Check engine light""]",Verify turbo model and check for boost leaks or fault codes related to turbo performance.,1,1,"[{""video_id"": ""5XND3jWg3sc"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,Specific to certain turbo units and model years.,1
ignition_coil_pack_failure,Ignition coil pack failure,Ignition Coils,engine,intermittent_fault,medium,high,"[""2.0_TSI""]",,,"Engine misfire codes (P0300-P0304), poor running, or rough idle.",Coil pack failure.,Replace faulty ignition coil(s).,"[""Misfires"", ""Rough idle"", ""Check engine light for cylinder misfire""]",Scan for misfire codes and inspect ignition coils and spark plugs.,1,1,"[{""video_id"": ""5XND3jWg3sc"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
evap_fuel_tank_pump_recall,EVAP system fuel tank pump recall,EVAP Recall,fuel,sensor_fault,medium,high,"[""2.0_TSI""]",2015 and 2016,,Clogged charcoal canister or EVAP system faults.,Faulty fuel tank pump/EVAP component.,Repair under recall 20Y6.,"[""EVAP fault codes"", ""Check engine light"", ""Fuel smell""]",Check vehicle history for recall 20Y6 completion.,1,1,"[{""video_id"": ""5XND3jWg3sc"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,high,Official recall exists for specific model years.,1
plastic_oil_pan_plug_leak,Plastic oil pan and plug leaks,Oil pan leak,engine,fluid_leak,medium,medium,"[""2.0_TSI""]",,,Potential oil leaks if the plastic drain plug is reused or from heat-cycled plastic oil pan.,Plastic drain plug or pan failure,Replace drain plug or oil pan,"[""Oil spots under car"", ""Low oil level""]",Inspect oil pan and drain plug area for leaks.,1,1,"[{""video_id"": ""5XND3jWg3sc"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,Avoid reusing plastic drain plug.,1
turbocharger_manifold_seal_failure,Turbocharger to manifold seal failure,Turbo Seal,engine,chronic_failure,high,medium,"[""2.0_TSI""]",2015 to 2017,,Turbo failure.,Weak turbo-to-manifold seal on specific turbo unit (06K 145 702N).,Replace turbocharger or repair seal.,"[""Loss of boost"", ""Unusual turbo noises"", ""Check engine light""]",Verify turbo model and check for boost leaks or fault codes related to turbo performance.,1,1,"[{""video_id"": ""5XND3jWg3sc"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,Specific to certain turbo units and model years.,1
ignition_coil_pack_failure,Ignition coil pack failure,Ignition Coils,engine,intermittent_fault,medium,high,"[""2.0_TSI""]",,,"Engine misfire codes (P0300-P0304), poor running, or rough idle.",Coil pack failure.,Replace faulty ignition coil(s).,"[""Misfires"", ""Rough idle"", ""Check engine light for cylinder misfire""]",Scan for misfire codes and inspect ignition coils and spark plugs.,1,1,"[{""video_id"": ""5XND3jWg3sc"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
evap_fuel_tank_pump_recall,EVAP system fuel tank pump recall,EVAP Recall,fuel,sensor_fault,medium,high,"[""2.0_TSI""]",2015 and 2016,,Clogged charcoal canister or EVAP system faults.,Faulty fuel tank pump/EVAP component.,Repair under recall 20Y6.,"[""EVAP fault codes"", ""Check engine light"", ""Fuel smell""]",Check vehicle history for recall 20Y6 completion.,1,1,"[{""video_id"": ""5XND3jWg3sc"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,high,Official recall exists for specific model years.,1
