issue_id,label,label_short,system_component,issue_type,severity,confidence,affected_engines,affected_years,onset_km_range,symptom,cause,fix,warning_signs,inspection_advice,mention_count,distinct_channel_count,source_videos,source,data_quality,notes,corroboration_count
diesel_exhaust_issues,EGR valve sooting and DPF clogging on diesel,Diesel exhaust issues,exhaust,chronic_failure,high,high,"[""1.5_DCI""]",,,"Reduced engine performance, warning lights, or rough running due to EGR valve clogging with soot or DPF clogging from short trips.",Soot accumulation in EGR valve; insufficient exhaust temperature for DPF regeneration.,Clean or replace EGR valve; forced regeneration or DPF replacement.,"[""Reduced power"", ""Check engine light"", ""Rough idle"", ""DPF warning light"", ""Increased fuel consumption""]",Check for EGR valve fault codes and soot buildup; check DPF condition and regeneration history.,1,1,"[{""video_id"": ""U_X59Q2rvUU"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,EGR and DPF issues are related chronic failures on the diesel engine.,1
steering_wheel_melting,Steering wheel leather melts and becomes sticky,Steering wheel melts,other,wear_item,low,high,"[""2.0_16V"", ""2.0_RS""]",,,The cheap leather on the steering wheel melts and becomes sticky to the touch.,"Degradation of steering wheel material due to heat, UV, or sweat.",Replace steering wheel or fit a cover.,"[""Sticky or tacky steering wheel surface"", ""Discoloration""]",Feel the steering wheel for any sticky residue or unusual texture.,1,1,"[{""video_id"": ""gHsrxWl0O2I"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,"Mainly a cosmetic/comfort issue, not mechanical.",1
brake_performance_issues,Poor brake performance and excessive pedal effort,Brake performance issues,brakes,chronic_failure,high,medium,"[""2.0_RS""]",,,"Excessive brake pedal effort required and poor stopping power, leading to low driver confidence.","Possible issues with brake booster, master cylinder, or pad/rotor condition.",Inspect and service brake system components; replace worn parts.,"[""Hard brake pedal"", ""Long stopping distances"", ""Spongy feel""]",Test brake pedal feel and effectiveness during a test drive. Check pad and rotor thickness.,1,1,"[{""video_id"": ""sEt4TeL5AFM"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,Merged from two closely related raw issues about brake performance.,1
carbon_buildup_valve_deposits,Carbon buildup on intake valves,Carbon buildup,engine,chronic_failure,medium,high,"[""1.2_TCE""]",,,"Loss of power, rough idle, or misfires due to direct injection design allowing carbon accumulation on valves.",Direct fuel injection design lacks fuel wash over intake valves.,Walnut blasting or chemical cleaning of intake valves.,"[""Reduced engine power"", ""Rough idle"", ""Misfires""]","For higher mileage 1.2 TCE, consider a potential carbon cleaning service history.",1,1,"[{""video_id"": ""U_X59Q2rvUU"", ""title"": ""..."", ""channel"": ""..."", ""video_type_category"": ""...""}]",youtube,medium,Common issue with many direct injection gasoline engines.,1
diesel_exhaust_issues,EGR and DPF clogging on diesel engines,Diesel exhaust clogging,exhaust,chronic_failure,high,high,"[""1.5_DCI""]",,,"Reduced engine performance, warning lights, rough running, or frequent regeneration cycles due to soot accumulation in EGR valve and DPF clogging from short trips.",Soot accumulation in EGR valve; insufficient exhaust temperature for DPF regeneration.,Clean or replace EGR valve; forced regeneration or DPF replacement.,"[""Reduced power"", ""Check engine light"", ""Rough idle"", ""DPF warning light"", ""Increased fuel consumption""]",Check for EGR valve fault codes and soot buildup; check DPF condition and regeneration history.,1,1,"[{""video_id"": ""U_X59Q2rvUU"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Combined EGR and DPF issues common in diesel engines with short-trip usage.,1
gear_linkage_seizure_binding,Gear linkage seizure or binding,Gear linkage seizure,gearbox,intermittent_fault,medium,medium,"[""1.2_16V""]",,,"The gear linkage would not allow the driver to select a gear, though it was described as not fully seized.",Linkage corrosion or lack of lubrication,Lubricate or replace linkage components,"[""Difficulty shifting"", ""Notchy gear changes""]",Test gear selection across all gears,1,1,"[{""video_id"": ""uUlBjQzdGuM"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,,1
electrical_interior_quirks,Sat nav remote dependency and non-standard AUX input,Electrical quirks,electrical,other,low,high,"[""1.2_16V""]",,,Integrated TomTom sat nav unusable without proprietary remote; uncommon left/right dual-input aux port instead of standard 3.5mm jack.,Design dependency on proprietary remote; design choice for audio input.,Replace remote batteries or use alternative navigation; use adapter cable.,"[""Sat nav unresponsive to touch"", ""Cannot connect standard audio devices""]",Check sat nav remote functionality; check audio input ports.,1,1,"[{""video_id"": ""uUlBjQzdGuM"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Combined sat nav and AUX input issues from same source.,1
front_cup_holder_size,Front cup holders too small,Small cup holders,body,other,low,high,"[""1.2_16V""]",,,"The front cup holders do not fit standard large takeaway drink cups, only small cans.",Design limitation,Use aftermarket cup holder adapter,"[""Cups not fitting""]",Test with a standard drink cup,1,1,"[{""video_id"": ""uUlBjQzdGuM"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,,1
1_2_16v_underpowered,1.2 16V engine underpowered,Engine underpowered,engine,other,medium,high,"[""1.2_16V""]",,,The engine feels feeble and lacks power for rapid progress.,Low engine output,"None, inherent characteristic","[""Sluggish acceleration"", ""Struggles on hills""]",Test drive for acceleration performance,1,1,"[{""video_id"": ""-l78gTzoSds"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,,1
gearshift_rubbery_feel,Rubbery and imprecise gearshift feel,Rubbery gearshift,gearbox,other,medium,high,"[""1.2_16V"", ""1.2_TCE"", ""1.4_16V"", ""1.5_DCI"", ""1.6_16V"", ""2.0_16V"", ""2.0_RS""]",,,The gearshift feels rubbery and imprecise.,,,[],Test gearshift feel during a test drive.,1,1,"[{""video_id"": ""5ayZ7vtyf8M"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,,1
electrical_controls_quality,"Flimsy stalks, hard stereo, satnav remote",Poor controls,electrical,other,low,high,"[""1.2_16V"", ""1.2_TCE"", ""1.4_16V"", ""1.5_DCI"", ""1.6_16V"", ""2.0_16V"", ""2.0_RS""]",,,Indicator and wiper stalks feel flimsy. Stereo system is difficult to operate. Satellite navigation requires a separate remote control.,Low-quality interior components and poor ergonomic design.,,[],"Check operation and feel of stalks, stereo, and infotainment.",1,1,"[{""video_id"": ""5ayZ7vtyf8M"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Merged from multiple related electrical/control complaints in the same source.,1
gear_linkage_seizure_binding,Gear linkage seizure or binding,Gear linkage seizure,gearbox,intermittent_fault,medium,medium,"[""1.2_16V""]",,,"The gear linkage would not allow the driver to select a gear, though it was described as not fully seized.",Linkage corrosion or lack of lubrication,Lubricate or replace linkage components,"[""Difficulty shifting"", ""Notchy gear changes""]",Test gear selection across all gears,1,1,"[{""video_id"": ""uUlBjQzdGuM"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,,1
sat_nav_remote_dependency,Sat nav requires proprietary remote,Sat nav remote,electrical,other,low,high,"[""1.2_16V""]",,,The integrated TomTom sat nav is unusable if the proprietary remote control runs out of battery.,Design dependency on proprietary remote,Replace remote batteries or use alternative navigation,"[""Sat nav unresponsive to touch""]",Check sat nav remote functionality,1,1,"[{""video_id"": ""uUlBjQzdGuM"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,,1
non_standard_aux_input,Non-standard dual aux input,Non-standard AUX,electrical,other,low,high,"[""1.2_16V""]",,,The car uses an uncommon left/right dual-input aux port instead of a standard 3.5mm jack.,Design choice,Use adapter cable,"[""Cannot connect standard audio devices""]",Check audio input ports,1,1,"[{""video_id"": ""uUlBjQzdGuM"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,,1
1_2_16v_underpowered,1.2 16V engine underpowered,Engine underpowered,engine,other,medium,high,"[""1.2_16V""]",,,The engine feels feeble and lacks power for rapid progress.,Low engine output,"None, inherent characteristic","[""Sluggish acceleration"", ""Struggles on hills""]",Test drive for acceleration performance,1,1,"[{""video_id"": ""-l78gTzoSds"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,,1
1_6_vvt_refinement_issue,1.6 VVT lacks refinement,Engine refinement,engine,other,low,high,"[""1.6_16V""]",,,The engine has to be worked hard and refinement is not its strong suit.,Engine characteristics,"None, inherent characteristic","[""Noisy under load"", ""Coarse feel""]",Listen for engine noise during acceleration,1,1,"[{""video_id"": ""-l78gTzoSds"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,,1
base_model_cheap_interior,Base model cheap interior feel,Cheap interior,body,other,low,high,"[""all""]",,,The interior of cheaper models feels well cheap and lacks soft-touch materials.,Cost-cutting in base models,"None, design characteristic","[""Hard plastics"", ""Basic trim""]",Inspect interior materials and finish,1,1,"[{""video_id"": ""-l78gTzoSds"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,,1
poor_rear_visibility_parking,Poor rear visibility when parking,Poor visibility,body,other,low,high,"[""all""]",,,Visibility is restricted when parking due to thick B and C pillars.,Vehicle design with thick pillars,Use parking sensors or camera if equipped,"[""Blind spots when reversing""]",Check rearward visibility from driver seat,1,1,"[{""video_id"": ""-l78gTzoSds"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,,1
front_cup_holder_size,Front cup holders too small,Small cup holders,body,other,low,high,"[""1.2_16V""]",,,"The front cup holders do not fit standard large takeaway drink cups, only small cans.",Design limitation,Use aftermarket cup holder adapter,"[""Cups not fitting""]",Test with a standard drink cup,1,1,"[{""video_id"": ""uUlBjQzdGuM"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,,1
gearshift_rubbery_feel,Rubbery and imprecise gearshift feel,Rubbery gearshift,gearbox,other,medium,high,"[""1.2_16V"", ""1.2_TCE"", ""1.4_16V"", ""1.5_DCI"", ""1.6_16V"", ""2.0_16V"", ""2.0_RS""]",,,The gearshift feels rubbery and imprecise.,,,[],Test gearshift feel during a test drive.,1,1,"[{""video_id"": ""5ayZ7vtyf8M"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,,1
electrical_controls_quality,"Flimsy stalks, hard stereo, satnav remote",Poor controls,electrical,other,low,high,"[""1.2_16V"", ""1.2_TCE"", ""1.4_16V"", ""1.5_DCI"", ""1.6_16V"", ""2.0_16V"", ""2.0_RS""]",,,Indicator and wiper stalks feel flimsy. Stereo system is difficult to operate. Satellite navigation requires a separate remote control.,Low-quality interior components and poor ergonomic design.,,[],"Check operation and feel of stalks, stereo, and infotainment.",1,1,"[{""video_id"": ""5ayZ7vtyf8M"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Merged from multiple related electrical/control complaints in the same source.,1
base_model_cheap_interior,Base model cheap interior feel,Cheap interior,body,other,low,high,"[""all""]",,,The interior of cheaper models feels well cheap and lacks soft-touch materials.,Cost-cutting in base models,"None, design characteristic","[""Hard plastics"", ""Basic trim""]",Inspect interior materials and finish,1,1,"[{""video_id"": ""-l78gTzoSds"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,,1
poor_rear_visibility_parking,Poor rear visibility when parking,Poor visibility,body,other,low,high,"[""all""]",,,Visibility is restricted when parking due to thick B and C pillars.,Vehicle design with thick pillars,Use parking sensors or camera if equipped,"[""Blind spots when reversing""]",Check rearward visibility from driver seat,1,1,"[{""video_id"": ""-l78gTzoSds"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,,1
esp_not_standard,ESP stability control not standard on all models,ESP optional,other,other,medium,high,[],,,"ESP stability control is only available on plusher versions, not standard on all models.",Feature stratification by trim level.,Purchase a higher trim level or aftermarket solutions are not typical.,[],Check vehicle specifications or trim badge for ESP.,1,1,"[{""video_id"": ""-l78gTzoSds"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,,1
engine_refinement_1_6_vvt,"1.6 VVT engine lacks refinement, noisy under load",Engine refinement,engine,other,low,high,"[""1.6_16V""]",,,The engine has to be worked hard and refinement is not its strong suit.,Engine characteristics,"None, inherent characteristic","[""Noisy under load"", ""Coarse feel""]",Listen for engine noise during acceleration,1,1,"[{""video_id"": ""-l78gTzoSds"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,,1
high_speed_wind_noise,Excessive wind noise at motorway speeds,Wind noise,body,noise,medium,high,"[""0.9_TCE""]",,,"There is quite a lot of wind noise at motorway speeds, making conversation difficult.",,,[],Listen for wind noise during a high-speed test drive.,1,1,"[{""video_id"": ""Cf7MDFX--NE"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,"Engine note specifies 0.9_TCE, which is not in the provided reference list for this generation.",1
sound_system_distortion,Speaker distortion at high volume,Speaker distortion,electrical,other,low,high,"[""0.9_TCE""]",,,The upgraded sound system distorts and sounds like it's shaking itself to pieces above two-thirds volume.,,,[],Test the sound system at various volume levels.,1,1,"[{""video_id"": ""Cf7MDFX--NE"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,"Engine note specifies 0.9_TCE, which is not in the provided reference list for this generation.",1
piano_black_trim_scratches,Piano black trim scratches easily,Scratchy trim,body,wear_item,low,high,"[""0.9_TCE""]",,,The piano black plastic trim shows significant scratches.,"Soft, glossy plastic surface.",Replace trim or use polishing compounds.,[],Inspect interior trim for fine scratches under light.,1,1,"[{""video_id"": ""Cf7MDFX--NE"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,"Engine note specifies 0.9_TCE, which is not in the provided reference list for this generation.",1
suspension_squeak_over_bumps,Squeaky suspension over speed bumps,Squeaky suspension,suspension,noise,low,high,"[""0.9_TCE""]",,,The suspension is a little bit squeaky over speed bumps.,,Lubricate suspension bushings or inspect for worn components.,[],Drive over bumps and listen for squeaks.,1,1,"[{""video_id"": ""Cf7MDFX--NE"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,"Engine note specifies 0.9_TCE, which is not in the provided reference list for this generation.",1
high_speed_wind_noise,Excessive wind noise at motorway speeds,Wind noise,body,noise,medium,high,"[""0.9_TCE""]",,,"There is quite a lot of wind noise at motorway speeds, making conversation difficult.",,,[],Listen for wind noise during a high-speed test drive.,1,1,"[{""video_id"": ""Cf7MDFX--NE"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,"Engine note specifies 0.9_TCE, which is not in the provided reference list for this generation.",1
sound_system_distortion,Speaker distortion at high volume,Speaker distortion,electrical,other,low,high,"[""0.9_TCE""]",,,The upgraded sound system distorts and sounds like it's shaking itself to pieces above two-thirds volume.,,,[],Test the sound system at various volume levels.,1,1,"[{""video_id"": ""Cf7MDFX--NE"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,"Engine note specifies 0.9_TCE, which is not in the provided reference list for this generation.",1
piano_black_trim_scratches,Piano black trim scratches easily,Scratchy trim,body,wear_item,low,high,"[""0.9_TCE""]",,,The piano black plastic trim shows significant scratches.,"Soft, glossy plastic surface.",Replace trim or use polishing compounds.,[],Inspect interior trim for fine scratches under light.,1,1,"[{""video_id"": ""Cf7MDFX--NE"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,"Engine note specifies 0.9_TCE, which is not in the provided reference list for this generation.",1
suspension_squeak_over_bumps,Squeaky suspension over speed bumps,Squeaky suspension,suspension,noise,low,high,"[""0.9_TCE""]",,,The suspension is a little bit squeaky over speed bumps.,,Lubricate suspension bushings or inspect for worn components.,[],Drive over bumps and listen for squeaks.,1,1,"[{""video_id"": ""Cf7MDFX--NE"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,"Engine note specifies 0.9_TCE, which is not in the provided reference list for this generation.",1
esp_not_standard,ESP stability control not standard on all models,ESP optional,other,other,medium,high,[],,,"ESP stability control is only available on plusher versions, not standard on all models.",Feature stratification by trim level.,Purchase a higher trim level or aftermarket solutions are not typical.,[],Check vehicle specifications or trim badge for ESP.,1,1,"[{""video_id"": ""-l78gTzoSds"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,,1
light_steering_high_speed,Light steering less welcome at high speed,Light steering,suspension,other,low,high,[],,,The light steering is less welcome at higher speeds on twisty roads.,Tuning for low-speed maneuverability.,,[],Assess steering feel during high-speed and twisty road test drive.,1,1,"[{""video_id"": ""-l78gTzoSds"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,,1
rough_three_cylinder_engine,Rough three-cylinder engine note,Rough engine,engine,noise,low,medium,"[""0.9_TCE""]",,,The three-cylinder engine is a little bit rough and not the smoothest.,,,[],,1,1,"[{""video_id"": ""Cf7MDFX--NE"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
gear_grinding_reverse,Gear grinding when selecting reverse,Reverse gear grind,gearbox,noise,medium,medium,"[""0.9_TCE""]",,,You have to be careful putting it in reverse or you get a horrible grinding noise.,,,[],Test reverse gear engagement carefully during a test drive.,1,1,"[{""video_id"": ""Cf7MDFX--NE"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
poor_motorway_fuel_economy,Poor high-speed fuel economy,Poor MPG,engine,other,medium,medium,"[""0.9_TCE""]",,,"The engine sits at high RPM at 70 mph, resulting in poor motorway fuel economy (around 40-45 mpg).",,,[],,1,1,"[{""video_id"": ""Cf7MDFX--NE"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
loose_suspension_at_speed,Loose suspension feel at speed,Loose suspension,suspension,wear_item,medium,medium,"[""0.9_TCE""]",,,"At higher speeds, the suspension feels a little bit loose, with space to move about in the lane and the rear squiggling.",,,[],Test drive at highway speeds to assess stability and rear-end control.,1,1,"[{""video_id"": ""Cf7MDFX--NE"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
light_steering_high_speed,Light steering less welcome at high speed,Light steering,suspension,other,low,high,[],,,The light steering is less welcome at higher speeds on twisty roads.,Tuning for low-speed maneuverability.,,[],Assess steering feel during high-speed and twisty road test drive.,1,1,"[{""video_id"": ""-l78gTzoSds"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,,1
rough_three_cylinder_engine,Rough three-cylinder engine note,Rough engine,engine,noise,low,medium,"[""0.9_TCE""]",,,The three-cylinder engine is a little bit rough and not the smoothest.,,,[],,1,1,"[{""video_id"": ""Cf7MDFX--NE"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
gear_grinding_reverse,Gear grinding when selecting reverse,Reverse gear grind,gearbox,noise,medium,medium,"[""0.9_TCE""]",,,You have to be careful putting it in reverse or you get a horrible grinding noise.,,,[],Test reverse gear engagement carefully during a test drive.,1,1,"[{""video_id"": ""Cf7MDFX--NE"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
poor_motorway_fuel_economy,Poor high-speed fuel economy,Poor MPG,engine,other,medium,medium,"[""0.9_TCE""]",,,"The engine sits at high RPM at 70 mph, resulting in poor motorway fuel economy (around 40-45 mpg).",,,[],,1,1,"[{""video_id"": ""Cf7MDFX--NE"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
loose_suspension_at_speed,Loose suspension feel at speed,Loose suspension,suspension,wear_item,medium,medium,"[""0.9_TCE""]",,,"At higher speeds, the suspension feels a little bit loose, with space to move about in the lane and the rear squiggling.",,,[],Test drive at highway speeds to assess stability and rear-end control.,1,1,"[{""video_id"": ""Cf7MDFX--NE"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
inconsistent_pedal_weights,Inconsistent brake and throttle feel,Pedal feel,brakes,other,low,medium,"[""0.9_TCE""]",,,"The throttle pedal has almost no weight, but the brake pedal is really quite heavy.",,,[],Pay attention to pedal weighting and modulation during a test drive.,1,1,"[{""video_id"": ""Cf7MDFX--NE"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
inconsistent_pedal_weights,Inconsistent brake and throttle pedal feel,Pedal feel,brakes,other,low,medium,"[""0.9_TCE""]",,,"The throttle pedal has almost no weight, but the brake pedal is really quite heavy.",,,[],Pay attention to pedal weighting and modulation during a test drive.,1,1,"[{""video_id"": ""Cf7MDFX--NE"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
